,C2,C3_norm,C7_norm,T5prime_norm,T2prime_norm,Y1
237,1,0.5357219801608901,0.39165354759406423,0.37630564702979064,0.37630564702979064,0
238,0,0.6463063246068262,0.07787447828794833,1.5193982985568764,1.5193982985568764,0
239,1,0.6044283304979801,1.0005789471675368,0.6239671100084389,0.6239671100084389,1
240,0,0.5032312303512517,0.00733293912605188,2.611728171077783,2.611728171077783,1
241,1,2.0809387044625165,1.036378295767667,0.2486929913039225,0.2486929913039225,0
242,1,0.5328815125411135,1.5300713518055258,1.1368334268016003,1.1368334268016003,0
243,1,0.5328815125411135,0.6131705687461845,0.35479437327020524,0.35479437327020524,1
244,1,0.848894433556226,0.03540955785907801,1.579390401626808,1.579390401626808,0
245,1,0.6579843438032664,2.503901966414213,0.9408300875982358,0.9408300875982358,1
246,1,0.8515505761293473,1.739562600099513,0.3072851732659485,0.3072851732659485,1
247,1,0.6044283304979801,0.2633821503150523,0.1272073983498723,0.1272073983498723,1
248,1,0.1420170617271278,0.46755793981892396,0.5387230298327115,0.5387230298327115,0
249,1,0.5757353726307153,0.8048224637388569,0.8679357385802692,0.8679357385802692,1
250,1,0.7525503679472166,0.6461504501738743,0.24110194325275766,0.24110194325275766,1
251,1,0.47782763986724414,0.5205592495943921,0.6550043117113139,0.6550043117113139,1
252,1,2.0809387044625165,0.6890303412503553,0.9735661187246346,0.9735661187246346,0
253,0,1.5005661526117948,2.2702414999309557,0.05979118189860804,0.05979118189860804,1
254,1,1.1587558092380956,2.389072071938151,0.36106242212623535,0.36106242212623535,1
255,1,0.7505927211734981,0.9725090032777183,0.7997323100419595,0.7997323100419595,1
256,1,0.6501154370254268,0.632815745420871,1.9908631684589824,1.9908631684589824,1
257,1,0.7702384646345074,1.4926553911807483,0.28505282574399143,0.28505282574399143,1
258,1,0.019403099118670514,1.5462321590451453,0.7051406603992431,0.7051406603992431,0
259,1,0.6220323968998335,0.10244390208023532,0.09484054829827038,0.09484054829827038,0
