,C1,C4,C5,C6,T2,T5,C3_impute,C7_impute,C3`,C5`,C6`,T1prime,T3prime,T4prime,S1prime,S2prime,S3prime,Y1,Y2
233,46.0,-0.011098404275872215,34418867.0,7812500.0,23894.0,1293.0,0.08,92.317,0,4.405614976,0.0625,0.7763975155279503,0.8818950364108145,0.054114003515526914,0.006235875115091655,0.009123629363020006,0.009123629363020006,0,1
234,217.0,-0.0014126500501653585,33743709.0,8500000.0,15723.0,742.0,0.93,441.099,0,3.969848117647059,0.0,0.6666666666666666,0.8837372002798448,0.04719201170260128,0.004642879857533549,0.009222158621128284,0.009222158621128284,1,0
235,137.0,-0.0038625301630184003,10966612.0,2500000.0,7858.0,370.0,0.27,14.685,0,4.3866448,0.0,0.672,0.8098752863324001,0.04708577246118605,0.006235683379994909,0.009162636803257827,0.009162636803257827,1,0
236,62.0,0.005860839623049092,22234426.0,5000000.0,8425.0,464.0,-2.08,107.462,0,4.4468852,0.0,0.5590778097982709,0.9141839762611276,0.055074183976261126,0.005934718100890208,0.009376854599406528,0.009376854599406528,0,0
237,76.0,0.010983105662161895,22088321.0,4500000.0,5333.0,304.0,-0.34,2.585,0,4.908515777777778,0.07692307692307693,0.5336134453781513,0.9017438589911869,0.05700356272267017,0.00562535158447403,0.008250515657228577,0.008250515657228577,0,1
238,94.0,0.01976938067024998,43525820.0,10000000.0,20652.0,916.0,0.24,79.367,0,4.352582,0.13333333333333333,0.7419354838709677,0.8535250823164827,0.04435405771838079,0.004503195816385822,0.007214797598295564,0.007214797598295564,0,1
239,316.0,-0.006417682468154485,34925432.0,25000000.0,11280.0,636.0,0.91,262.843,0,1.39701728,0.0,0.4749034749034749,0.8743794326241134,0.05638297872340425,0.004609929078014184,0.010372340425531914,0.010372340425531914,1,0
240,104.0,-0.01910244342436604,239858593.0,43500000.0,28756.0,1706.0,-5.35,4458.0,0,5.513990643678161,0.0,0.7224770642201835,0.9201557935735151,0.05932674920016692,0.006537766031436918,0.01394491584365002,0.01394491584365002,1,0
241,140.0,0.04260324179750454,69387276.0,20000000.0,16842.0,785.0,-0.09,48.063,0,3.4693638,0.1111111111111111,0.7409420289855072,0.8950837192732455,0.04660966631041444,0.005759410996318727,0.011103194394964969,0.011103194394964969,0,1
242,100.0,-0.024071643443847882,19382880.0,6500000.0,9337.0,514.0,0.58,58.015,0,2.9819815384615387,0.0,0.5778364116094987,0.9118560565492128,0.055049801863553606,0.004605333618935418,0.007497054728499518,0.007497054728499518,1,0
243,78.0,0.006385606555695641,29016591.0,15407693.0,16280.0,674.0,0.0,397.06,0,1.883253450078477,0.0,0.720164609053498,0.8551597051597052,0.0414004914004914,0.0029484029484029483,0.004484029484029484,0.004484029484029484,0,0
244,100.0,0.06748534626612396,64393969.0,12500000.0,15728.0,777.0,0.055,211.791,0,5.15151752,0.25,0.6573426573426573,0.9072990844354019,0.04940233977619532,0.005722278738555442,0.008329094608341811,0.008329094608341811,0,1
245,113.0,0.0009944971818087848,19869771.0,7033816.0,9107.0,381.0,0.29,92.409,0,2.8248920642791906,0.125,0.6646706586826348,0.8897551334138575,0.04183595036784891,0.006258921708575821,0.009004062808828374,0.009004062808828374,0,1
246,83.0,-0.05328217125439354,206409349.0,35294118.0,15238.0,727.0,0.19,617.977,0,5.848264829850685,0.0,0.5616224648985959,0.9053025331408321,0.04770967318545741,0.006037537734610842,0.007415671347945925,0.007415671347945925,1,0
247,38.0,-0.019194814550172485,14000000.0,8000000.0,10343.0,364.0,0.0,107.462,0,1.75,0.0,0.6036269430051814,0.8972251764478392,0.035192884076186794,0.0047375036256405295,0.005607657352798994,0.005607657352798994,1,0
248,181.0,0.029860707346193956,24640360.0,7150000.0,16504.0,888.0,-24.45,16.396,0,3.446204195804196,0.07142857142857142,0.7030651340996169,0.8923897237033447,0.05380513814832768,0.005392632089190499,0.008482792050412021,0.008482792050412021,0,1
249,59.0,0.027548650055080844,68889837.0,23529411.0,7535.0,455.0,0.05,1565.406,0,2.9278181676540904,0.058823529411764705,0.5245398773006135,0.9039150630391506,0.06038487060384871,0.0057067020570670205,0.011147976111479762,0.011147976111479762,0,1
250,188.0,0.045262646375410436,35877570.0,7500000.0,12699.0,693.0,0.05,312.796,0,4.783676,0.0,0.0,0.8994409008583353,0.05457122608079376,0.006614694070399244,0.00881959209386566,0.00881959209386566,1,0
251,73.0,0.04125354038757876,10636436.0,3950000.0,10493.0,435.0,2.29,99.63,2,2.6927686075949366,0.16666666666666666,0.6124721603563474,0.9078433241208425,0.04145620890117221,0.010292576003049652,0.007242923853997904,0.007242923853997904,0,1
252,76.0,-0.02469393686831301,24367432.0,5016722.0,7546.0,344.0,-1.03,0.327,0,4.857241840389003,0.0,0.580952380952381,0.8951762523191095,0.04558706599522926,0.0063609859528226875,0.00596342433077127,0.00596342433077127,1,0
253,127.0,0.039421514193675476,50000000.0,12000000.0,7458.0,372.0,2.82,2260.728,2,4.166666666666667,0.0,0.5842293906810035,0.8876374363100027,0.0498793242156074,0.008313220702601234,0.014481094127111826,0.014481094127111826,1,0
254,73.0,0.038019996703800685,62863166.0,23500000.0,16152.0,855.0,0.19,66.471,0,2.675028340425532,0.0,0.7059961315280464,0.9118375433382863,0.052934621099554234,0.003652798415056959,0.005386329866270431,0.005386329866270431,1,0
255,93.0,0.017658788652279187,28437885.0,7300000.0,17913.0,865.0,-0.43,46.166,0,3.895600684931507,0.045454545454545456,0.6333333333333333,0.8604365544576564,0.04828895215765087,0.004354379500921119,0.009434488918662423,0.009434488918662423,0,1
256,97.0,0.02312823138279143,18703086.0,5357143.0,12828.0,591.0,0.13,438.135,0,3.491242626900197,0.0,0.7428571428571429,0.0,0.0460710944808232,0.006158403492360461,0.006937948238228874,0.006937948238228874,1,0
257,127.0,-0.0010333903498208519,90388441.0,8333333.0,11665.0,627.0,0.67,331.478,0,10.846613353864534,0.0,0.6809045226130653,0.9055293613373339,0.05375053579082726,0.005829404200600086,0.01191598799828547,0.01191598799828547,1,0
258,77.0,-0.03686673336937319,37614021.0,5000000.0,11591.0,658.0,-0.04,41.98,0,7.5228042,0.0,0.5357142857142857,0.9132947976878613,0.0567681822103356,0.005952894487102062,0.013372444137693038,0.013372444137693038,1,0
259,76.0,-0.008501908788810792,13363175.0,5725000.0,5951.0,270.0,-731.84,357.441,0,2.33417903930131,0.06666666666666667,0.6024096385542169,0.9020332717190388,0.04537052596202319,0.01058645605780541,0.008738027222315578,0.008738027222315578,0,1
260,70.0,0.004195599746942381,11723512.0,4600000.0,7435.0,390.0,-1.7,0.999,0,2.5485895652173913,0.0,0.6509090909090909,0.8915938130464022,0.05245460659045057,0.007531943510423672,0.01304640215198386,0.01304640215198386,1,0
261,104.0,0.0502573584765036,25809078.0,6000000.0,14556.0,795.0,-1.39,0.623,0,4.301513,0.0,0.720682302771855,0.9128194558944766,0.05461665292662819,0.004122011541632316,0.00989282769991756,0.00989282769991756,1,0
262,114.0,-0.05411991916838179,65578790.0,18750000.0,15862.0,738.0,0.66,588.248,0,3.4975354666666667,0.0,0.6183745583038869,0.8887908208296558,0.04652628924473585,0.005610893960408523,0.012041356701550876,0.012041356701550876,1,0
263,93.0,-0.03722228311578906,15472676.0,6000000.0,11800.0,459.0,0.3,323.794,0,2.5787793333333333,0.0,0.6347438752783965,0.8933050847457628,0.03889830508474576,0.005508474576271186,0.009915254237288135,0.009915254237288135,1,0
264,112.0,-0.026448766740728977,271219643.0,19605052.0,13451.0,673.0,0.77,1465.934,0,13.834171059581989,0.0,0.6694386694386695,0.9027581592446658,0.050033454761727755,0.005129730131588729,0.006467920600698833,0.006467920600698833,1,0
265,155.0,0.008862654741110487,637803328.0,35000000.0,16101.0,920.0,-0.57,1610.43,0,18.22295222857143,0.17647058823529413,0.6018376722817764,0.9154710887522514,0.05713930811750823,0.00689398174026458,0.007328737345506491,0.007328737345506491,0,1
266,108.0,-0.0063522437519568905,70375494.0,7500000.0,18196.0,959.0,0.23,127.147,0,9.3833992,0.0,0.5230566534914362,0.8937129039349307,0.05270389096504726,0.004671356342053199,0.012530226423389756,0.012530226423389756,0,0
267,214.0,0.05204084997257084,18288454.0,7000000.0,19260.0,1066.0,0.0,107.462,0,2.6126362857142857,0.0,0.7296511627906976,0.8872274143302181,0.055347871235721706,0.006905503634475597,0.010643821391484943,0.010643821391484943,1,0
269,78.0,0.05699491838087051,9036432.0,4600000.0,11586.0,483.0,0.18,189.426,0,1.9644417391304347,0.0,0.6723716381418093,0.8981529432073192,0.041688244432936304,0.005006041774555498,0.006732263076126359,0.006732263076126359,1,0
270,85.0,0.013148883711569307,16238296.0,3700000.0,5549.0,350.0,-11.62,107.462,0,4.388728648648649,0.0,0.5707547169811321,0.9012434672914038,0.0630744278248333,0.004865741575058569,0.010632546404757614,0.010632546404757614,1,0
271,111.0,-0.023438007501532746,24592753.0,5400000.0,4711.0,321.0,-12.34,107.462,0,4.554213518518519,0.03571428571428571,0.5154639175257731,0.9102101464657185,0.06813839949055402,0.006155805561451921,0.010613457864572278,0.010613457864572278,0,1
272,89.0,-0.014063666503357754,22060015.0,5000000.0,12153.0,701.0,0.08,39.505,0,4.412003,0.0,0.5193370165745856,0.9035629062782852,0.05768123097177651,0.0036205052250473132,0.014564305109849419,0.014564305109849419,1,0
273,202.0,0.04916280160245258,27846584.0,6666667.0,9715.0,579.0,1.18,89.839,1,4.176987391150631,0.0,0.6494565217391305,0.9180648481729284,0.05959855892949048,0.00977869274318065,0.00761708697889861,0.00761708697889861,1,0
274,91.0,0.0020075989510756733,15619290.0,5000000.0,11031.0,615.0,-0.24,24.018,0,3.123858,0.13333333333333333,0.6470588235294118,0.913879068080863,0.055751971716072886,0.005711177590426979,0.011331701568307498,0.011331701568307498,0,1
275,78.0,-0.027255578755985905,515205100.0,126200000.0,11705.0,539.0,2.83,30683.0,2,4.082449286846276,0.05263157894736842,0.6348448687350835,0.8772319521571977,0.04604869713797522,0.0046134130713370355,0.024604869713797523,0.024604869713797523,0,1
276,267.0,-0.032710695501986374,10448290.0,1914000.0,7089.0,304.0,0.68,89.734,0,5.458876698014629,0.0,0.6039215686274509,0.875440823811539,0.04288334038651432,0.004231908590774439,0.00860488080124136,0.00860488080124136,0,0
277,109.0,-0.0038625301630184003,36429516.0,10937500.0,13202.0,615.0,0.0,600.21,0,3.3306986057142858,0.125,0.48089171974522293,0.8992576882290562,0.046583850931677016,0.005453719133464627,0.011589153158612331,0.011589153158612331,0,1
278,89.0,-0.00860636833200647,9533764.0,3500000.0,6061.0,299.0,-1.75,3.25,0,2.7239325714285716,0.0,0.4910394265232975,0.8769180003299786,0.04933179343342683,0.0028048176868503546,0.008249463784853984,0.008249463784853984,1,0
279,111.0,0.007191348327184309,30242850.0,9200000.0,12518.0,603.0,0.0,107.462,0,3.2872663043478263,0.05263157894736842,0.6012145748987854,0.8952708100335517,0.048170634286627254,0.0039143633168237735,0.00822815146189487,0.00822815146189487,0,1
280,93.0,0.036830796877746964,32241600.0,9375000.0,9827.0,646.0,0.69,900.424,0,3.439104,0.0,0.5696517412935324,0.9221532512465656,0.06573725450290017,0.006410908720871069,0.007835555103286863,0.007835555103286863,1,0
281,177.0,-0.04986259667304091,11221898.0,4375000.0,9716.0,448.0,0.97,58.097,0,2.565005257142857,0.0,0.6291208791208791,0.8979003705228489,0.04610951008645533,0.006484149855907781,0.007307533964594483,0.007307533964594483,1,0
282,78.0,0.059454155167011566,27883985.0,4500000.0,9162.0,504.0,0.52,61.671,0,6.1964411111111115,0.13333333333333333,0.5364583333333334,0.9098450120061122,0.0550098231827112,0.005893909626719057,0.007421960270683257,0.007421960270683257,0,1
283,98.0,-0.01269239188194706,27028875.0,6425000.0,9015.0,441.0,0.16,43.95,0,4.206828793774319,0.23529411764705882,0.5303430079155673,0.8784248474764281,0.04891846921797005,0.005324459234608985,0.007875762617859123,0.007875762617859123,0,1
284,92.0,0.026883961460419603,20553932.0,6250000.0,6230.0,363.0,-10.4,107.462,0,3.28862912,0.0,0.5447470817120622,0.909951845906902,0.05826645264847512,0.0040128410914927765,0.013804173354735152,0.013804173354735152,0,0
285,22.0,-0.061199507435685606,30559343.0,12000000.0,24427.0,1181.0,0.26,121.703,0,2.5466119166666665,0.0,0.5350194552529183,0.8908994145822245,0.048348139353993534,0.004298522127154378,0.008678920866254554,0.008678920866254554,1,0
287,104.0,-0.03995423330689589,15842042.0,5000000.0,14339.0,723.0,-1.86,107.462,0,3.1684084,0.0,0.7443609022556391,0.8876490689727317,0.05042192621521724,0.003417253643908222,0.006834507287816444,0.006834507287816444,1,0
288,366.0,-0.010885933923670295,32406460.0,6750000.0,15244.0,646.0,0.27,602.749,0,4.800957037037037,0.2,0.670863309352518,0.84472579375492,0.04237732878509577,0.003279979008134348,0.009643138283914983,0.009643138283914983,0,1
289,209.0,-0.022585781468139894,31669170.0,12500000.0,12453.0,621.0,10.75,980.328,10,2.5335336,0.0,0.7,0.873685055809845,0.04986750180679354,0.004256002569661929,0.0065847586926844935,0.0065847586926844935,1,0
290,115.0,-0.014905424266206998,57289549.0,18800000.0,12745.0,649.0,0.42,856.763,0,3.0473164361702128,0.14705882352941177,0.6862745098039216,0.8508434680266771,0.050921930168693605,0.0043938799529227145,0.010513927030207924,0.010513927030207924,0,1
291,125.0,0.026883961460419603,320618692.0,88235000.0,21471.0,1133.0,1.53,7469.2,1,3.6336906216354055,0.0,0.6564673157162726,0.8921335755204695,0.05276885100833683,0.004191700433142378,0.00964091099622747,0.00964091099622747,1,0
292,79.0,0.009124591224158932,220454546.0,60227274.0,27953.0,1631.0,-1.43,11485.0,0,3.6603772901958007,0.045454545454545456,0.6560077519379846,0.8729653346689086,0.05834794118699245,0.0067613494079347474,0.01645619432619039,0.01645619432619039,0,1
293,153.0,0.024642171573121607,16285960.0,5000000.0,9689.0,512.0,-0.14,110.294,0,3.257192,0.0,0.7197452229299363,0.8742904324491692,0.05284343069460213,0.0030962947672618433,0.004954071627618949,0.004954071627618949,0,0
294,184.0,0.036866889518440776,31750000.0,12500000.0,7996.0,441.0,-7.71,640.138,0,2.54,0.0,0.6711409395973155,0.8934467233616809,0.05515257628814407,0.0050025012506253125,0.008254127063531767,0.008254127063531767,1,0
295,140.0,0.051895160794828976,12946132.0,4670000.0,11082.0,575.0,0.22,177.218,0,2.772191006423983,0.0,0.5761589403973509,0.9096733441617036,0.051885941165854536,0.00568489442338928,0.006587258617578054,0.006587258617578054,1,0
296,37.0,-0.03990318894493307,15733483.0,5000000.0,13908.0,854.0,0.81,1.805,0,3.1466966,0.07142857142857142,0.6842105263157895,0.933779119930975,0.06140350877192982,0.007981018119068163,0.007765314926660914,0.007765314926660914,0,1
297,94.0,-0.019999416118981355,33471939.0,5000000.0,18370.0,1136.0,-3.81,90.16,0,6.6943878,0.0,0.6292134831460674,0.8826347305389222,0.061839956450734895,0.003864997278170931,0.0110506260206859,0.0110506260206859,1,0
298,139.0,0.019074145624490203,5212000.0,2000000.0,5232.0,167.0,0.36,65.093,0,2.606,0.0,0.7253886010362695,0.8474770642201835,0.03191896024464832,0.005925076452599388,0.007262996941896025,0.007262996941896025,0,0
299,454.0,-0.022858004861799515,23795676.0,6400000.0,49056.0,2729.0,-3.6,66.676,0,3.718074375,0.09090909090909091,0.6045714285714285,0.895955642530985,0.05563030006523157,0.005789302022178734,0.019243313763861708,0.019243313763861708,0,1
300,116.0,0.050248012316791976,49284964.0,11000000.0,25932.0,1437.0,-0.5,140.699,0,4.480451272727273,0.0,0.7509433962264151,0.9090313126638901,0.05541416011105969,0.007018355699521826,0.008637976245565325,0.008637976245565325,1,0
301,132.0,0.039421514193675476,25429965.0,6636314.0,9992.0,458.0,-0.63,25.429,0,3.831941195067021,0.08333333333333333,0.6392572944297082,0.9031224979983987,0.04583666933546837,0.0040032025620496394,0.008807045636509208,0.008807045636509208,0,1
302,112.0,-0.05097464568124585,42133168.0,96500000.0,14652.0,678.0,-0.04,42.674,0,0.43661313989637307,0.0,0.7148846960167715,0.8950313950313951,0.046273546273546275,0.004982254982254982,0.008394758394758395,0.008394758394758395,1,0
303,130.0,0.022092379851270345,21933633.0,6000000.0,8590.0,455.0,-37.9,2.974,0,3.6556055,0.0,0.625,0.9052386495925495,0.052968568102444706,0.005355064027939465,0.00710128055878929,0.00710128055878929,1,0
304,112.0,0.039048477802826755,5842736.0,2750000.0,6379.0,356.0,0.03,8.784,0,2.1246312727272727,0.0,0.6982758620689655,0.8872864085279825,0.05580812039504625,0.0034488164289073523,0.0065841040915503996,0.0065841040915503996,1,0
305,119.0,-0.06729617762554349,41767897.0,6000000.0,9800.0,545.0,2.23,84.804,2,6.961316166666666,0.0,0.6282722513089005,0.9172448979591836,0.055612244897959184,0.006326530612244898,0.008061224489795918,0.008061224489795918,1,0
306,93.0,0.018783088263761943,17495610.0,5000000.0,6457.0,375.0,-54.19,1.096,0,3.499122,0.0,0.5502008032128514,0.9109493572866656,0.05807650611739198,0.006194827319188478,0.008982499612823292,0.008982499612823292,1,0
307,155.0,0.07023428379468515,32239547.0,7500000.0,15272.0,724.0,-0.87,136.136,0,4.298606266666667,0.1875,0.6073717948717948,0.8816788894709272,0.047407019381875325,0.0037977998952331065,0.0072682032477737035,0.0072682032477737035,0,1
308,506.0,0.01545098227966197,79322687.0,10000000.0,12853.0,758.0,0.19,79.556,0,7.9322687,0.0,0.7021276595744681,0.9061697658134288,0.058974558468839956,0.006146424959153505,0.006224227806737727,0.006224227806737727,1,0
309,98.0,0.019726890475323992,44014319.0,10590000.0,9315.0,398.0,0.11,76.87,0,4.156215203021719,0.058823529411764705,0.5844155844155844,0.8453032742887815,0.04272678475577026,0.003972088030059044,0.003757380568974772,0.003757380568974772,0,1
310,121.0,-0.004257339854812438,16897388.0,5000000.0,8777.0,504.0,0.0,107.462,0,3.3794776,0.0,0.6,0.9099920246097756,0.05742280961604193,0.007861456078386692,0.007861456078386692,0.007861456078386692,1,0
311,181.0,0.026413281152117093,58710175.0,7000000.0,7061.0,319.0,2.34,92.83,2,8.387167857142858,0.4,0.6056338028169014,0.8831610253505169,0.045177736864466786,0.002974082991077751,0.007789264976632205,0.007789264976632205,0,1
312,147.0,-0.0928793314420471,14811809.0,5200000.0,10413.0,559.0,-0.06,190.002,0,2.8484248076923078,0.0,0.674863387978142,0.8945548833189283,0.05368289637952559,0.00355325074426198,0.011524056467876692,0.011524056467876692,0,0
313,286.0,-0.001710114517104365,3693227.0,2625000.0,8492.0,418.0,3.04,6.154,3,1.406943619047619,0.0,0.6966292134831461,0.9066179934055582,0.04922279792746114,0.005534620819594913,0.006241168158266604,0.006241168158266604,1,0
314,124.0,-0.014063666503357754,42880267.0,9000000.0,11688.0,547.0,0.12,96.385,0,4.764474111111111,0.13793103448275862,0.5704845814977973,0.9066563997262149,0.046800136892539354,0.005903490759753593,0.009240246406570842,0.009240246406570842,0,1
315,148.0,0.0502573584765036,24048849.0,6800000.0,12754.0,709.0,0.3,58.852,0,3.5365954411764706,0.09090909090909091,0.6324435318275154,0.932570174063039,0.05559040301082013,0.006821389368041399,0.011604202603104909,0.011604202603104909,0,1
316,106.0,-0.0063522437519568905,20270463.0,8695652.0,12934.0,632.0,0.49,535.328,0,2.3311032916220658,0.0,0.532967032967033,0.8916808411937529,0.048863460646358436,0.009200556672336477,0.01399412401422607,0.01399412401422607,1,0
317,124.0,0.017209259248019117,74843124.0,30000000.0,11938.0,618.0,0.4,213.459,0,2.4947708,0.14285714285714285,0.6513157894736842,0.9044228513988943,0.051767465237058136,0.005361031998659742,0.011140894622214776,0.011140894622214776,0,1
318,157.0,0.06699643578439202,14690779.0,5000000.0,8513.0,484.0,-0.38,115.813,0,2.9381558,0.06666666666666667,0.5054945054945055,0.8784212381064255,0.05685422295313051,0.003993891695054623,0.008927522612475038,0.008927522612475038,0,1
319,75.0,-0.04314028032826046,94912889.0,16666667.0,20531.0,1213.0,-0.75,36.102,0,5.694773226104536,0.0,0.726998491704374,0.9071647752179631,0.05908138911889338,0.00969265988018119,0.007111197701037455,0.007111197701037455,1,0
320,105.0,-0.0063156046994000984,60493187.0,8350000.0,14256.0,638.0,-0.32,21.083,0,7.244693053892216,0.13043478260869565,0.6274900398406374,0.859006734006734,0.044753086419753084,0.0031565656565656565,0.005611672278338945,0.005611672278338945,0,1
321,119.0,0.04375023099197926,33217753.0,12500000.0,13603.0,790.0,0.03,126.449,0,2.65742024,0.15,0.6497975708502024,0.8885539954421818,0.0580754245387047,0.002352422259795633,0.006542674410056605,0.006542674410056605,0,1
322,155.0,0.033730030956829714,29945227.0,7500000.0,9988.0,570.0,-0.26,33.718,0,3.9926969333333333,0.0,0.6196473551637279,0.9010812975570685,0.057068482178614335,0.0045054064877853425,0.008109731678013616,0.008109731678013616,1,0
323,168.0,0.0928958048742471,12397139.0,2800000.0,11323.0,515.0,3.15,45.494,3,4.427549642857143,0.16666666666666666,0.6177105831533477,0.9006447054667491,0.045482645941888195,0.0024728428861609114,0.011127792987724101,0.011127792987724101,0,1
324,223.0,0.047434548648868174,30864195.0,19111213.0,12809.0,589.0,0.63,205.509,0,1.614978337586421,0.0,0.6289978678038379,0.8880474666250293,0.04598329299711141,0.004528066203450699,0.009368412834725583,0.009368412834725583,0,0
325,196.0,-0.0215517750235283,48517110.0,17600000.0,12603.0,550.0,-2.96,1040.367,0,2.756653977272727,0.0,0.6435185185185185,0.8808220265016266,0.043640403078632074,0.006903118305165437,0.00983892723954614,0.00983892723954614,1,0
326,88.0,0.013508915272795578,131853660.0,25000000.0,8847.0,481.0,-1.64,1771.4,0,5.2741464,0.0,0.6519174041297935,0.9118345201763309,0.054368712557929244,0.006329829320673675,0.017633095964733808,0.017633095964733808,1,0
327,133.0,-0.08287206810309786,32359870.0,7150000.0,11492.0,546.0,0.68,107.153,0,4.5258559440559445,0.0,0.6252821670428894,0.8749564914723286,0.04751131221719457,0.0060911938739993034,0.010355029585798817,0.010355029585798817,1,0
328,55.0,-0.02685481572551105,64813515.0,18000000.0,11902.0,537.0,1.03,763.836,1,3.600750833333333,0.07142857142857142,0.5145631067961165,0.8732986052764241,0.045118467484456394,0.005713325491514031,0.010166358595194085,0.010166358595194085,0,1
329,106.0,0.05849216094127141,23786838.0,9100000.0,11034.0,613.0,-0.09,39.037,0,2.613938241758242,0.0,0.5759637188208617,0.9224216059452601,0.05555555555555555,0.004531448250860975,0.0074315751314119995,0.0074315751314119995,1,0
331,74.0,-0.017748889853808732,39133134.0,10000000.0,12918.0,795.0,-0.45,107.462,0,3.9133134,0.0,0.5797665369649806,0.923053104195696,0.061542034370645614,0.005341384115188109,0.006967022758941012,0.006967022758941012,1,0
332,309.0,0.040619988496656566,15644291.0,2062500.0,9314.0,519.0,-0.7,0.223,0,7.585110787878788,1.0,0.6392961876832844,0.9283873738458235,0.055722568176937944,0.00590508911316298,0.01277646553575263,0.01277646553575263,0,1
333,78.0,-0.015498481665338357,22775117.0,6000000.0,11552.0,576.0,-52.2,141.866,0,3.7958528333333335,0.0,0.5170454545454546,0.8717105263157895,0.04986149584487535,0.004414819944598338,0.006578947368421052,0.006578947368421052,1,0
334,84.0,-0.0011741145629854926,22807556.0,5000000.0,5163.0,315.0,-0.9,1.933,0,4.5615112,0.0,0.5491071428571429,0.916134030602363,0.061011040092969204,0.0036800309897346505,0.0065853186132093745,0.0065853186132093745,1,0
335,73.0,0.0009176316515647274,16694513.0,5000000.0,11501.0,654.0,-0.31,46.301,0,3.3389026,0.0,0.6297968397291196,0.8932266759412225,0.05686462046778541,0.0045213459699156595,0.00852099817407182,0.00852099817407182,1,0
336,74.0,-0.017173041723842902,5296530.0,2500000.0,8284.0,450.0,0.05,25.05,0,2.118612,0.047619047619047616,0.48517520215633425,0.9100676001931434,0.05432158377595365,0.006760019314340898,0.008087880251086432,0.008087880251086432,0,1
337,13.0,0.034906080221913875,190792868.0,47200000.0,14009.0,490.0,0.21,508.099,0,4.042221779661017,0.1111111111111111,0.8015665796344648,0.8111928046255978,0.03497751445499322,0.004782639731601114,0.00656720679563138,0.00656720679563138,0,1
338,77.0,0.016630012089519853,29709114.0,10294118.0,12204.0,574.0,0.96,1226.033,0,2.886028118193322,0.0,0.5867768595041323,0.8896263520157326,0.047033759423139955,0.009587020648967551,0.012700753851196329,0.012700753851196329,1,0
339,84.0,0.04014120345032836,27415082.0,6000000.0,8106.0,416.0,0.62,84.456,0,4.569180333333334,0.07692307692307693,0.4842105263157895,0.8941524796447077,0.051320009869232665,0.005057981741919566,0.006291635825314582,0.006291635825314582,0,1
340,168.0,0.021412189133903532,16140403.0,4650000.0,8584.0,605.0,-2.4,19.099,0,3.4710544086021504,0.0,0.550531914893617,0.8985321528424977,0.07047996272134203,0.004659832246039142,0.007455731593662628,0.007455731593662628,1,0
341,195.0,0.014065941863343081,16591870.0,4800000.0,12623.0,631.0,0.77,122.98,0,3.456639583333333,0.07692307692307693,0.5695238095238095,0.8804563099104808,0.04998811692941456,0.003089598352214212,0.008001267527529114,0.008001267527529114,0,1
342,94.0,0.030329681116254243,12765000.0,4400000.0,9074.0,415.0,0.34,59.021,0,2.901136363636364,0.047619047619047616,0.5924855491329479,0.8695173021820586,0.04573506722503857,0.002975534494159136,0.0057306590257879654,0.0057306590257879654,0,1
343,20.0,0.0038437446821914974,8595000.0,2100000.0,9849.0,624.0,0.44,19.765,0,4.0928571428571425,0.0,0.65625,0.8871966697126612,0.06335668595796527,0.006193522184993401,0.008731850949334957,0.008731850949334957,1,0
344,86.0,-0.00125381499758911,24710985.0,4000000.0,11456.0,647.0,0.6,261.275,0,6.17774625,0.0,0.5817757009345794,0.8871333798882681,0.05647695530726257,0.004800977653631285,0.006546787709497207,0.006546787709497207,0,0
345,78.0,0.002046754742247154,79433587.0,16000000.0,14422.0,641.0,-0.05,64.343,0,4.9645991875,0.15384615384615385,0.6682464454976303,0.8536264041048398,0.04444598530023575,0.00422964914713632,0.010054084038274859,0.010054084038274859,0,1
346,177.0,0.028767031227218878,15272064.0,5500000.0,11490.0,556.0,0.0,30.727,0,2.776738909090909,0.0,0.554,0.9084421235857267,0.04838990426457789,0.0053089643167972145,0.013141862489120975,0.013141862489120975,1,0
347,112.0,-0.017276777870284775,94498627.0,7840000.0,14212.0,821.0,0.16,243.099,0,12.053396301020408,0.034482758620689655,0.6227758007117438,0.9157754010695187,0.057768083309878974,0.008373205741626795,0.0053475935828877,0.0053475935828877,0,1
348,36.0,0.001083693052800594,86308363.0,15700000.0,24245.0,997.0,-0.5,193.949,0,5.497347961783439,0.0,0.7363112391930836,0.837162301505465,0.04112188080016498,0.004578263559496804,0.008785316560115488,0.008785316560115488,1,0
349,537.0,-0.0072171868490296534,21383301.0,6666667.0,18855.0,849.0,-0.25,51.723,0,3.2074949896252507,0.06666666666666667,0.6780715396578538,0.8665075576770087,0.04502784407319013,0.0037125430920180325,0.005727923627684964,0.005727923627684964,0,1
350,113.0,0.034906080221913875,125000000.0,17500000.0,17711.0,825.0,0.77,242.004,0,7.142857142857143,0.0,0.6765188834154351,0.8901812432951273,0.04658122071029304,0.006323753599457964,0.011631189656145898,0.011631189656145898,1,0
351,164.0,-0.01910244342436604,85019231.0,15000000.0,11485.0,600.0,0.4,146.047,0,5.667948733333334,0.0,0.7317073170731707,0.9270352633870266,0.052242054854157595,0.004527644754026992,0.012015672616456247,0.012015672616456247,1,0
352,101.0,-0.011441967183758967,27329554.0,7687362.0,13753.0,775.0,0.22,89.415,0,3.5551277538380526,0.0,0.5451388888888888,0.8870064713153494,0.05635134152548535,0.0034174361957391114,0.003853704646258998,0.003853704646258998,0,0
