,C4,C5`,I3_bin,S3prime,Y2
270,-0.47724323488896203,-0.33010516278022217,1,-0.278952646091415,0
271,-0.0027289441736576795,-0.22028594188932085,1,-0.25783157046515676,1
272,0.887547936313413,-0.19068590826097506,2,-0.9357955615941338,0
273,-1.7164520617826449,-0.36108728370292265,2,-0.46673165023277413,0
274,1.5670832795418368,0.34684379319433245,1,0.1710114827439505,1
275,-0.5999746782028343,-0.04102162617721726,1,-0.0328399915803351,1
276,0.5887759267414465,-0.22002026748639797,1,0.9712390826078015,0
277,-2.056977612752655,-0.36467297758673956,1,-1.1262982627627494,0
278,-1.4188356330121945,-0.24345672270615945,1,0.4854588685262359,0
279,-0.5457142977142388,0.0748008374382249,2,-2.086216587822577,1
280,-0.8971413411794916,-0.36722253296212065,1,-1.6193349280171603,0
281,-0.6664472903404984,-0.2670630227496943,2,-0.8485805174462304,1
282,0.5887759267414465,-0.15275217567042948,2,-0.021637514106352392,0
283,0.05533966167797454,-0.14754973708346775,1,-0.36405226666988744,1
284,0.5214395286243758,-0.22614878389453688,2,-1.1813761313770081,0
285,0.8886320470218363,-0.36596193916403774,2,0.7416957192022056,0
286,1.3400345907713336,-0.32069741134814184,2,1.5314595090842116,0
287,-1.4173024190842365,-0.2476893344260063,1,1.206331896750982,1
288,-0.8194549675305121,0.4439161221237629,1,-0.01152615318709411,0
289,0.3541933410456084,-0.35309555436361184,2,0.11626379886541509,0
290,-0.9053180855372503,-0.1363019659478066,1,2.2750383132167955,1
291,1.2905593717494883,0.012319769341800148,2,-0.6999850181533176,0
292,0.9653650295131746,-0.11410417317533467,1,0.06684272992684742,1
293,-1.7498545564439243,-0.7760071622890815,1,0.3647496355829253,0
294,0.44485171302622073,-0.1484799747932567,1,-0.324794489602972,0
295,0.9541601761642194,-0.44693608884819036,2,-0.4666240364311907,0
296,-2.2401026296950555,0.4959525324219827,2,0.5055760549090333,0
297,0.3454508828750418,-0.17898568579200597,1,1.066767100346127,0
298,1.8908848263055134,-0.02313004614322322,1,-1.0324610589408523,1
299,0.2453647791840029,0.6852350917676651,1,-0.6296212754691892,0
300,0.37379976687242333,-0.050888503976523766,1,-0.9534014505540415,1
301,-0.34661194128642847,-0.20230979018012832,1,1.6357315425328984,0
302,0.5746381537033481,0.7739155099675048,2,-1.458408608240607,1
303,-3.008541028065506,-0.3058359958645439,2,-0.7061509074672769,0
304,-0.2701012118886199,-0.5868458694354212,2,-0.529903696998684,0
305,-0.641163504309298,0.06768866526234014,1,-0.4094703053170191,1
306,1.2908401013284616,-0.17168041739848175,1,1.0758294443133427,1
307,-0.40953634095224367,-0.4066853548236265,2,-0.3795941321175562,0
308,0.2981779525381188,-0.3747791557006351,1,-0.01509254403458778,1
309,1.7936299390839252,-0.28834336744704653,2,-1.1158690958264745,1
310,-1.5145345795842529,0.24904603485326546,1,2.607514160660752,0
311,-0.4084358177303417,0.5511955032491163,1,-0.6454956716791671,1
312,1.0953862234342306,-0.34307142414588077,1,-0.9210740664424006,1
313,0.7944105688456763,-0.08276560972971453,1,0.41994891426845127,0
314,2.5715664611000117,0.0020068492436364285,2,-0.44733451422832854,1
315,1.2060516706912185,-0.5462904945783223,1,0.12205710724788085,0
316,-0.8660830024812549,-0.32372628098019474,2,-1.0911172926067694,0
317,0.18703112450684622,0.16704684391322325,2,0.5591464744296221,0
318,-2.7079539516084696,0.021171193175914555,2,-0.19475749964041872,0
319,-1.0253698571338712,-0.1591736300876875,1,0.29203305329755036,1
320,1.5381879640005407,-0.35154803204390955,2,0.41039954700986564,0
321,-0.7518561557849384,-0.09824105043704946,1,0.5760463598260633,0
322,1.0013634713189234,0.6175583147394234,1,-0.19928336590144832,1
323,-0.6842608906963802,-0.12113942694628296,1,-1.247928531814305,0
324,-0.25400143977983336,0.028122015041579573,2,1.2597157984664227,0
325,-0.19117188708138896,-0.21021969265402654,2,0.10745476885597828,0
326,-0.734559468368311,-0.4481095173198237,2,0.6600821584797019,1
327,0.8297354322361716,-0.073110977456473,1,-1.287207552496081,1
328,0.2807791688724917,-0.29850541006642356,1,0.3860930951508118,0
329,0.9869822571495107,0.02961707595904084,1,0.936594297765061,1
330,0.42442089870251454,-0.18445732869118558,2,1.190900902254937,0
331,0.20376247139864143,-0.18726743003572352,2,-0.6230351190736338,1
332,0.692274631887606,-0.29556012977052265,1,0.9082358958012681,1
333,-0.10328054941311386,-0.06323985522328099,2,0.661153484369816,0
334,-0.25639539303342807,0.34319931930272524,2,-0.642297316280737,0
335,-0.1572565400686461,0.10670209315679581,2,-0.027415697893785913,1
336,0.6453374877592122,-0.31981081944287587,1,0.5086000432391387,0
337,-0.7376753796745039,1.4886292361068267,2,-0.19037286074347384,1
338,-0.18618391890076055,0.2105589224277954,2,-0.8727383429385677,0
339,-0.4355165423364609,-0.23583697872654114,2,-0.8971883402008324,1
340,0.8297354322361716,0.5313430787357953,1,1.0502373490563535,0
341,-0.7925126966214587,0.2438167280946211,1,-0.19241167010918947,0
342,-0.5624158080474801,-0.16806763155081933,2,0.5252898150209642,0
343,-0.029168090705047865,-0.20718708811953856,2,-1.1688814143067945,1
344,-1.4129146802267325,-0.137932496640227,2,-1.230923363657338,1
345,-0.8934840770703417,-0.3189341330471356,2,-0.5199069847054716,0
346,1.089783730999675,2.009396673060572,2,-0.04482445227191638,1
347,-2.034614314574755,-0.6234089950176559,2,-0.3968275827078358,0
348,1.2086658503731715,0.39847218815194224,1,1.7173593531107874,0
349,-0.24295408929702178,-0.15632763049256118,1,-0.7070297817293896,0
350,0.6019692922418707,1.0534618825221884,2,-0.684792933597199,0
351,1.031635545941111,-0.10970998989196971,1,0.4646778240628341,0
352,-1.7164520617826449,0.0029120766858353937,1,-0.9198357908524563,0
353,-0.0027289441736576795,-0.09572146139172237,1,-0.14591784618444903,0
354,0.16721224579613644,-0.3051152344136635,2,0.49992902192388033,1
355,0.9869822571495107,-0.16455564534787978,1,0.2639968761637687,0
356,1.0158961903513164,-0.29794771648165164,1,0.7501403372014414,0
357,1.2297138314110279,-0.2328762790902087,2,-0.07412496656618298,1
358,0.9521319860152465,-0.1631568353858044,2,0.6539990637375944,0
359,-1.117535080976733,-0.1694170501036095,2,-0.10450675600577289,1
360,-0.641163504309298,-0.24137414693257894,2,-1.1662305527308054,0
361,0.06506148604225256,1.3459806088498762,2,-1.1767916207089597,0
362,-0.6197765094144966,-0.3487500303698801,1,1.1119301122240741,0
363,0.7944105688456763,-0.1263185692097736,1,-0.6935754687839202,0
364,0.15612014013572345,-0.03989229828200486,1,-0.06736402179173971,0
365,0.688345240363848,-0.04660788133339453,1,-0.7090962686675022,0
366,-0.18167575348960377,-0.2682478190365008,2,1.0291470803674638,0
367,-0.5631643232676768,-0.4983080858485534,2,-0.6727833096024024,0
368,-0.49591095852293887,0.0995525184833284,1,-0.4461272041503401,0
369,0.12294084442636091,-0.031595600989797995,1,-0.6757487749063993,1
370,-0.16994595116591776,0.437794375537516,2,-0.7861098835866381,1
371,0.26890895956602406,0.07786163269309232,1,6.275939214566974,1
372,1.2086658503731715,0.5701963335886129,2,-0.8728123017527344,1
373,-1.5993261265311718,0.14920689178681637,1,0.7957465311787856,0
374,-0.3750686127077514,0.03391928810385353,1,0.21018831782158673,0
375,-0.28135698276809157,-0.11091374357009266,2,0.2592250558129538,1
376,0.139754944767463,0.4301007829607382,1,-0.6762761819121581,0
377,0.688345240363848,0.11966408153200857,2,0.46390193180758726,0
378,-0.887382440850643,-0.32799348942222883,1,0.08558441760086682,0
379,1.2973145304721516,0.08468116812946477,1,-0.19123493247070952,1
380,-0.5986980756488167,0.009375586808108774,2,0.8956939528597015,0
381,0.29188224218311676,-0.05765419554028521,2,0.4664842629931071,1
382,-0.6529871107082674,-0.5295511560810091,2,-0.4661910064663105,1
383,1.2579630159912134,-0.06106969536630369,1,1.0777470399004931,0
384,0.7106243134568901,0.6094037323793686,1,0.012074994770271276,1
385,0.36813065974545944,-0.22943917965360563,2,-1.0836240671249668,1
386,1.3841486445349225,0.05886648345684107,1,0.7463338779448071,1
387,0.1762168958055727,0.13931541789528218,1,-0.16314877299286412,0
388,-0.8033105610800618,1.0100591148533324,2,-1.0891779865696087,1
389,-1.4186479131652938,-0.40957114797507005,2,1.9473927978917682,0
390,0.26890895956602406,-0.3796545274755178,2,-1.621247698750492,1
391,-0.9533660943196323,-0.22386553816868568,1,-0.38259597550827623,0
392,-0.497591946286592,-0.2514883706386592,1,0.0576204369753156,0
393,0.6496256989396909,-0.25250878975440944,1,0.7234110117813541,0
394,-1.339171476572999,-0.26606724939104354,2,-0.9869056126757372,1
395,-0.6529871107082674,0.061295207649818884,2,0.026608952873368397,1
396,-1.1268915800733514,0.04277872215514492,2,0.9702578983765383,1
397,0.9085943581727861,-0.23974936469743138,1,0.6036003431321908,0
398,0.20303846191972386,0.08763852669708466,2,-0.1683088985467633,1
399,-1.821104981120143,0.18745308616287815,1,0.21538703793504627,0
400,0.15355404382175528,1.1517455335181388,2,0.14770656038832547,1
401,0.21950005107566278,-0.2509541600745919,1,0.7808422375107212,1
402,-0.08795292466064962,-0.3277565073536796,1,4.600017588413827,1
403,0.6455793924512768,-0.3597750657883463,1,0.3407684646104841,0
404,0.6650966640985166,-0.27297390267685573,1,-1.034022180469278,0
