,C2,C3`,C3_norm,T2prime_norm,T5prime_norm,Y2
402,1,0,0.5032312303512517,1.9569113403665255,1.9569113403665255,1
403,1,0,2.0809387044625165,0.9405583459586135,0.9405583459586135,0
404,1,0,2.0809387044625165,0.5499752071385199,0.5499752071385199,0
405,1,1,0.7702384646345074,1.5078127452101235,1.5078127452101235,1
406,1,1,0.5655299935829474,0.37694333567134586,0.37694333567134586,0
407,1,0,0.40994743395398336,0.7277459192094614,0.7277459192094614,1
408,1,0,0.10919947434397267,0.6572236026772893,0.6572236026772893,1
409,1,0,2.0809387044625165,1.216076207758072,1.216076207758072,0
410,1,1,0.8515221057153206,0.5965241549336373,0.5965241549336373,1
411,1,0,0.18664811643957427,0.6034230816906064,0.6034230816906064,0
412,1,0,2.0809386162632926,0.643295301526517,0.643295301526517,0
413,1,0,0.62865805958656,1.1174904262364853,1.1174904262364853,0
414,1,0,0.31774248292419033,0.5997732427862394,0.5997732427862394,1
415,1,0,0.39205831344903286,0.32525070498657427,0.32525070498657427,0
416,0,0,2.0806422949807386,0.3747010844011884,0.3747010844011884,0
417,1,0,0.5032312303512517,1.3316523308537527,1.3316523308537527,0
418,1,0,2.080917122982051,1.7096968720218464,1.7096968720218464,0
419,1,0,0.46454497635278336,0.502026592832598,0.502026592832598,0
420,0,0,1.3033749982649507,0.6468493807385102,0.6468493807385102,0
421,1,0,0.7891828861023195,0.8988262754138672,0.8988262754138672,0
422,1,1,0.6879201577034109,0.3614296654474443,0.3614296654474443,0
423,1,0,1.692523080404488,0.7443255607397825,0.7443255607397825,0
424,1,1,0.6344791478528572,0.10804444700627847,0.10804444700627847,0
425,1,0,0.004915547089021259,1.2267864751471618,1.2267864751471618,1
426,1,0,0.004915547089021259,1.1968085048997807,1.1968085048997807,0
427,1,0,2.0809387044625165,0.49922027412236597,0.49922027412236597,0
428,1,0,0.07539689421324626,1.1813669771447834,1.1813669771447834,1
429,1,1,0.7505927211734981,0.05191154068134681,0.05191154068134681,0
430,1,1,0.7874952181223878,1.0373219306038626,1.0373219306038626,0
431,1,0,2.0809386910041874,0.49115139568399574,0.49115139568399574,0
432,0,0,0.5553423408385143,0.21439824034665908,0.21439824034665908,0
433,1,1,0.8500652669320525,0.8978456344536294,0.8978456344536294,1
434,1,0,1.554416677421849,1.04820736552076,1.04820736552076,0
435,1,0,0.4367838597037296,0.24114215512208528,0.24114215512208528,1
436,1,0,0.10757744463449104,0.5052635141239991,0.5052635141239991,0
437,1,0,0.3682661465968793,0.2461584214266824,0.2461584214266824,1
438,1,1,0.6847772405886847,0.16975487320130023,0.16975487320130023,1
439,1,1,0.5093452744928939,0.3985692770391492,0.3985692770391492,0
440,1,0,0.5032312303512517,3.0434012298570563,3.0434012298570563,1
441,0,0,1.380712922444127,0.5430773553680281,0.5430773553680281,0
442,1,1,0.5655299935829474,0.25514982576077416,0.25514982576077416,1
443,1,1,0.7215579895661697,0.1829729702631255,0.1829729702631255,0
444,1,1,0.638489118521472,1.941245437823849,1.941245437823849,0
445,1,0,2.0763549240953783,0.11208886354734554,0.11208886354734554,0
446,1,1,0.6575393311380757,1.4628994274692115,1.4628994274692115,0
447,1,0,2.0809387044625165,0.843916678690509,0.843916678690509,0
448,1,0,0.056623053901878787,0.4557513754694936,0.4557513754694936,0
449,1,1,0.7028221148623612,0.5314357109817247,0.5314357109817247,0
450,0,1,0.8427787051263232,1.5039773893542818,1.5039773893542818,1
451,1,0,1.509821219677645,0.7845962354711126,0.7845962354711126,0
452,1,0,1.1713550501498255,0.1598567042324933,0.1598567042324933,0
453,1,0,0.22726469125623083,0.7047648230398293,0.7047648230398293,0
454,1,1,0.7793579795873341,0.07764128042529528,0.07764128042529528,1
455,1,1,0.5807154197632419,2.5767861240068006,2.5767861240068006,1
456,1,1,0.7718311777798177,0.3633059037015392,0.3633059037015392,1
457,0,0,0.09470103244219004,1.2341841792501793,1.2341841792501793,0
458,1,1,0.6716354537013074,1.161945154338443,1.161945154338443,0
459,0,0,0.31774248292419033,1.0113319942686965,1.0113319942686965,1
460,1,1,0.6133776336762611,0.7124884617089835,0.7124884617089835,1
461,1,0,0.5032312303512517,1.191904347088237,1.191904347088237,0
462,0,0,0.4907207153844391,0.7858496744292446,0.7858496744292446,0
463,1,0,0.25374011951239667,0.34085491880013996,0.34085491880013996,0
464,0,1,0.7525503679472166,1.502112142980803,1.502112142980803,0
465,0,0,0.31774248292419033,0.0950427816809234,0.0950427816809234,0
466,1,0,2.0809016706889936,1.1260620223731597,1.1260620223731597,1
467,1,1,0.5549910646496456,0.4776025474299382,0.4776025474299382,1
468,1,0,2.08092637688638,0.9118299625573548,0.9118299625573548,1
469,1,1,0.5441108116662811,0.2773526052596605,0.2773526052596605,0
470,1,1,0.6783221044493287,0.9036555404877197,0.9036555404877197,0
471,1,1,0.7912274070138617,0.2454262147880903,0.2454262147880903,0
472,1,1,0.6501154370254268,1.2023842921742072,1.2023842921742072,0
473,1,0,0.3601194573237342,0.24528269426463312,0.24528269426463312,0
474,1,0,2.0692328418753445,0.590783058524941,0.590783058524941,1
475,1,0,0.17383562362317673,1.3635229535906739,1.3635229535906739,1
476,1,0,1.8278189052024403,1.8443790837003737,1.8443790837003737,0
477,0,0,2.0809387044625165,0.4679041834606016,0.4679041834606016,0
478,1,1,0.852155015749493,1.8574603066566795,1.8574603066566795,0
479,1,0,0.13118826660938557,0.5023255578954642,0.5023255578954642,0
480,0,1,0.5706738894677997,0.3270614971958996,0.3270614971958996,0
481,1,0,0.08191545852604747,1.8234473283512025,1.8234473283512025,1
482,1,1,0.5385402729057712,0.11139579370836628,0.11139579370836628,1
483,1,0,0.24414698384847328,0.6222883779966961,0.6222883779966961,1
484,1,1,0.6970205182793054,1.4244728850426411,1.4244728850426411,0
485,1,1,0.8069767514487528,0.3461618407320228,0.3461618407320228,0
486,1,0,1.1332770716095146,0.7798050418330896,0.7798050418330896,0
487,1,0,0.3682661465968793,1.4011942044065706,1.4011942044065706,0
488,1,0,2.0392686459640355,0.5235026217399997,0.5235026217399997,0
489,1,1,0.527133576874178,0.09626880965936427,0.09626880965936427,0
490,1,0,2.0809387044625165,1.0332537984095018,1.0332537984095018,0
491,0,0,1.2568053846177654,0.46308228400485485,0.46308228400485485,0
492,1,1,0.7084190994070011,0.4031414417314835,0.4031414417314835,0
493,1,1,0.8417119714708194,0.9622621301914975,0.9622621301914975,0
494,1,1,0.6304003387775298,0.6650081303260513,0.6650081303260513,1
495,1,1,0.5093452744928939,0.35457000972067765,0.35457000972067765,0
496,1,1,0.7544718795601331,0.26079105139032044,0.26079105139032044,1
497,1,1,0.6783221044493287,0.8862546352166376,0.8862546352166376,1
498,1,0,0.36420638284195955,0.16441257240156,0.16441257240156,1
499,1,1,0.8483768200436738,0.1149996837476298,0.1149996837476298,1
500,1,1,0.8012173537475903,0.7311548635440668,0.7311548635440668,0
501,1,1,0.8527912812932374,2.379434453550593,2.379434453550593,0
502,0,1,0.719024662179679,0.9201845689798168,0.9201845689798168,0
503,1,0,0.343498823428169,0.4671693848518247,0.4671693848518247,0
504,1,1,0.6133776336762611,0.43156744367365146,0.43156744367365146,1
505,1,1,0.7380523135225238,0.6903700213274292,0.6903700213274292,0
506,1,0,0.25470570533747844,0.2737377763122168,0.2737377763122168,1
507,1,1,0.5807154197632419,0.3803456745423401,0.3803456745423401,0
508,1,0,0.5407026312450895,0.36962287178143327,0.36962287178143327,0
509,1,1,0.8194255354034988,0.44101769158200327,0.44101769158200327,1
510,1,0,0.12054306417347593,0.0003139414400813554,0.0003139414400813554,1
511,0,1,0.8380956201313047,0.8538465347686204,0.8538465347686204,0
512,1,0,1.2568053846177654,0.22926081211537824,0.22926081211537824,1
513,1,0,2.0739680514421757,0.9306467035694848,0.9306467035694848,0
514,1,1,0.758208958981467,0.14396087063584903,0.14396087063584903,0
515,1,0,0.20011148663984904,0.4688607144283783,0.4688607144283783,0
516,1,1,0.5603027097217933,0.2200360812609077,0.2200360812609077,0
517,1,1,0.6999472979483751,1.0869588295488246,1.0869588295488246,1
518,1,0,0.08191545852604747,0.38989858523520643,0.38989858523520643,0
519,1,1,0.7312415699303698,0.1961509888559611,0.1961509888559611,0
520,1,0,0.32643857337014465,0.24168478352157355,0.24168478352157355,1
521,1,1,0.6044283304979801,0.29592248930334,0.29592248930334,1
522,1,1,0.8386756464192726,1.4554635368091875,1.4554635368091875,1
523,1,1,0.7358236908798163,0.17739458077863562,0.17739458077863562,0
524,0,1,0.5495940877538653,0.0016179283161656857,0.0016179283161656857,0
525,1,1,0.719024662179679,0.22860480843113168,0.22860480843113168,0
526,1,0,2.0809386623814388,2.6969393382683133,2.6969393382683133,0
527,1,0,0.5032312303512517,1.0326199658548658,1.0326199658548658,0
528,1,0,0.4148914855821729,0.15152950556488376,0.15152950556488376,0
529,1,0,2.0809387044625165,0.43731086910071454,0.43731086910071454,0
530,1,0,0.47782763986724414,0.5165698287819658,0.5165698287819658,1
531,1,0,0.282416839209824,0.6125627285939883,0.6125627285939883,1
532,0,1,0.8173769934412486,0.2729053485741933,0.2729053485741933,0
533,1,0,0.47782763986724414,1.1932171453527072,1.1932171453527072,1
534,1,1,0.5441108116662811,0.5672861717558172,0.5672861717558172,0
535,1,1,0.6538594644581582,0.9495910930611348,0.9495910930611348,1
536,1,0,1.71230054557332,0.5777826290941773,0.5777826290941773,0
537,1,1,0.7505927211734981,0.25161482784909844,0.25161482784909844,1
538,1,0,0.39205831344903286,0.5211568240887285,0.5211568240887285,0
539,1,1,0.8078732997353522,1.7270550277283503,1.7270550277283503,1
540,1,0,0.08191545852604747,0.35419015189093705,0.35419015189093705,1
541,1,0,0.40738589892823596,2.4162418715302065,2.4162418715302065,0
542,1,1,0.849280895182807,0.3898444321571368,0.3898444321571368,0
543,1,0,2.080938704440155,0.9871993782396327,0.9871993782396327,0
544,1,0,1.6042825702908103,0.5982668868258332,0.5982668868258332,0
545,1,0,0.16334112526437228,0.2829933201015098,0.2829933201015098,0
546,1,0,2.049954709172884,1.1747089175496204,1.1747089175496204,0
547,1,1,0.6682031148496494,0.7294535084654492,0.7294535084654492,1
548,0,1,0.7215579895661697,0.3984089278565145,0.3984089278565145,1
549,1,1,0.8455599935590804,0.3770023375597767,0.3770023375597767,0
550,1,0,0.24414698384847328,0.631869804133866,0.631869804133866,0
551,1,0,0.2344409557218683,0.8197840614453772,0.8197840614453772,1
552,1,0,1.291891655253443,0.2408925240655968,0.2408925240655968,0
553,1,0,0.3601194573237342,0.9577735024332636,0.9577735024332636,0
554,1,1,0.845989947390471,1.3905935727310212,1.3905935727310212,0
555,1,1,0.8529606004108121,0.22744831287406436,0.22744831287406436,0
556,1,1,0.5807154197632419,1.4011620040552484,1.4011620040552484,1
557,1,0,0.5032312303512517,0.8008938189159069,0.8008938189159069,0
558,1,1,0.8032118326643741,1.216886151068408,1.216886151068408,1
559,1,1,0.8159431214642252,1.6337946724096473,1.6337946724096473,0
560,1,0,2.0809031227864128,0.2531451471928258,0.2531451471928258,0
561,1,1,0.7505927211734981,0.9275363005570035,0.9275363005570035,0
562,1,0,0.20464545163084905,0.30113377083210274,0.30113377083210274,0
563,1,0,2.0809386831435273,1.623585963991868,1.623585963991868,1
564,0,1,0.6647102480276941,1.993611935412101,1.993611935412101,0
565,0,1,0.7380523135225238,0.2523007857631196,0.2523007857631196,0
566,1,0,0.09804057013702654,0.7047757352609443,0.7047757352609443,0
567,1,1,0.6044283304979801,0.7466798005819314,0.7466798005819314,0
568,1,1,0.7900070730238695,0.2680200057152037,0.2680200057152037,0
569,1,1,0.761808796331296,0.47117190979349516,0.47117190979349516,0
570,1,0,1.3371775783956772,1.1453214739706161,1.1453214739706161,1
571,1,1,0.8371813647660208,0.29580627055412545,0.29580627055412545,1
572,1,0,2.078211825365671,0.19257172717839327,0.19257172717839327,0
573,1,1,0.6611559551176626,0.682946750229083,0.682946750229083,1
574,1,0,0.7891828861023195,0.8937789999677577,0.8937789999677577,0
575,1,0,2.0809387044625165,1.684346117175062,1.684346117175062,0
576,1,0,2.0579221968467474,0.8872487882872689,0.8872487882872689,1
577,1,0,2.0809387044625165,2.412178831867779,2.412178831867779,0
578,1,0,0.3350238804507396,0.8645435466901449,0.8645435466901449,1
579,1,0,2.080875154827377,1.1315789831105014,1.1315789831105014,0
580,1,0,0.5032312303512517,0.969452688348977,0.969452688348977,0
581,1,0,2.0638529159321166,1.61376569410863,1.61376569410863,0
582,1,1,0.7444966629535748,1.0519513472949056,1.0519513472949056,0
583,1,0,0.056623053901878787,0.1774145848293536,0.1774145848293536,1
584,1,0,0.06391355120173839,0.3129842411662074,0.3129842411662074,1
585,1,0,0.5260775413825867,0.30160199971790125,0.30160199971790125,1
586,1,0,2.0809387044625165,0.13965250744208246,0.13965250744208246,0
587,1,0,0.5553423408385143,0.8141476162317732,0.8141476162317732,0
588,1,1,0.5998408011507358,0.06846542029312537,0.06846542029312537,0
589,1,0,0.26852864409004096,0.0746149524944698,0.0746149524944698,0
590,1,1,0.6424311970437736,0.21855649674657138,0.21855649674657138,1
591,1,1,0.6262517402760344,0.7572108714359227,0.7572108714359227,1
592,1,1,0.638489118521472,0.006253871532792148,0.006253871532792148,0
593,1,1,0.7056457809010843,0.2077317079813137,0.2077317079813137,1
594,1,1,0.6133776336762611,0.010550434916099272,0.010550434916099272,0
595,0,0,0.5032312303512517,1.3510821904510406,1.3510821904510406,1
596,1,1,0.7900070730238695,0.8581944014716041,0.8581944014716041,0
597,1,0,0.46454497635278336,0.4001914056268533,0.4001914056268533,0
598,1,1,0.6262517402760344,1.5054835752346918,1.5054835752346918,0
599,0,1,0.6783221044493287,1.561368303402242,1.561368303402242,0
600,1,0,0.1944880178862864,2.2389479770508176,2.2389479770508176,0
601,1,0,0.2565960559716387,0.6879330716972825,0.6879330716972825,1
602,0,0,1.7312093344029562,0.07305036617506641,0.07305036617506641,0
603,1,0,0.5032312303512517,0.013210365034113509,0.013210365034113509,0
604,1,0,0.24095030882337132,0.1860720018654646,0.1860720018654646,1
605,1,0,1.788280813773498,1.0844236874443705,1.0844236874443705,0
606,1,0,0.9035287094293505,0.12081318725188152,0.12081318725188152,0
607,0,0,0.5032312303512517,0.3880276572022284,0.3880276572022284,0
608,0,1,0.8225837770655011,1.3554726520238383,1.3554726520238383,1
609,1,0,0.4148914855821729,0.5983838826209403,0.5983838826209403,0
610,1,0,0.17326295678602063,0.7056628474178233,0.7056628474178233,0
611,1,0,2.080878855594526,2.2196523312817473,2.2196523312817473,0
612,1,1,0.6424311970437736,0.964126289448585,0.964126289448585,0
613,1,0,0.31774248292419033,0.058265524218972034,0.058265524218972034,1
614,1,0,0.2909858354146032,0.43688687802653287,0.43688687802653287,0
615,1,0,0.10919947434397267,0.27605852051098095,0.27605852051098095,0
616,1,1,0.5212955181435112,0.9865922747035474,0.9865922747035474,1
617,1,1,0.7111428651102571,0.3812088725860714,0.3812088725860714,0
618,1,1,0.7335536754284843,0.1334093135235516,0.1334093135235516,1
619,1,0,0.4843224415216156,0.17251431785238822,0.17251431785238822,0
620,1,0,0.6726357632131902,1.1888275012418628,1.1888275012418628,0
621,1,0,1.7492736221952154,0.4040544248036157,0.4040544248036157,0
622,1,1,0.7848855163142882,1.2037321827099583,1.2037321827099583,1
623,1,1,0.5549910646496456,0.837969132112327,0.837969132112327,0
624,1,0,0.5032312303512517,2.4132967423696408,2.4132967423696408,1
625,1,1,0.6575393311380757,2.020246414851462,2.020246414851462,1
626,1,0,0.22726469125623083,0.484878205386269,0.484878205386269,0
627,0,0,0.5032312303512517,0.6364007319531192,0.6364007319531192,0
628,0,1,0.8225837770655011,0.13421619221842152,0.13421619221842152,0
629,1,1,0.7544718795601331,1.0531870373152292,1.0531870373152292,0
630,1,1,0.638489118521472,1.4528935401251728,1.4528935401251728,1
631,0,1,0.7444966629535748,0.9601074767375705,0.9601074767375705,0
632,1,1,0.7505927211734981,0.5828277103699644,0.5828277103699644,1
633,1,0,2.0087576568735237,0.01802164497379526,0.01802164497379526,0
634,1,0,0.5032312303512517,0.19260709469699686,0.19260709469699686,1
635,1,1,0.7111428651102571,0.5952319334304363,0.5952319334304363,1
636,0,0,0.3518638544298626,0.7813452030076398,0.7813452030076398,0
637,1,1,0.6501154370254268,0.19853101986136845,0.19853101986136845,0
638,1,1,0.8529606004108121,0.7163629686301458,0.7163629686301458,1
639,1,0,0.004915547089021259,0.6162703271432848,0.6162703271432848,0
640,1,0,2.080882340854311,0.2969867411798922,0.2969867411798922,0
641,1,1,0.8527130142798466,0.36980778409014264,0.36980778409014264,1
642,1,0,0.39205831344903286,0.7408177456462081,0.7408177456462081,1
643,0,0,0.40994743395398336,0.9071123218502636,0.9071123218502636,0
644,1,1,0.8529605768496853,0.049789598031184164,0.049789598031184164,0
645,1,1,0.8515505761293473,0.44407975609476197,0.44407975609476197,1
646,0,0,2.080938704094785,1.4955062891238668,1.4955062891238668,0
647,1,0,2.0809387044625165,0.295087574941217,0.295087574941217,0
648,1,0,1.1838589152499424,0.22926816563795152,0.22926816563795152,1
649,1,0,2.0809387044625165,0.6545639946406924,0.6545639946406924,0
650,1,0,1.4018137276748814,0.35468971534108634,0.35468971534108634,0
651,0,0,0.5032312303512517,1.2640190898570716,1.2640190898570716,1
652,1,0,0.028827280566060855,0.12181676179885659,0.12181676179885659,1
653,0,0,0.056623053901878787,1.4204520271064445,1.4204520271064445,0
654,1,1,0.8511683418828061,0.6243148784127789,0.6243148784127789,0
655,1,0,0.20464545163084905,0.20325393042539117,0.20325393042539117,1
656,1,0,0.16334112526437228,0.6553120077844526,0.6553120077844526,0
657,0,1,0.7380523135225238,0.5846856564611671,0.5846856564611671,0
658,1,1,0.6089402839828528,1.3095857965099287,1.3095857965099287,1
659,1,1,0.7686154081957827,0.3512372270495607,0.3512372270495607,1
