,C2,C3`,C5,C3_impute,S3prime,Y1,C2,C3`,C4,C5,S3prime,Y2
391,1,1,0.4885593778844244,0.001726639103356375,0.8956939528597015,1,1,1,-0.5986980756488167,0.4885593778844244,0.8956939528597015,0
392,1,0,-0.1806556718689395,-0.005855324779602613,0.4664842629931071,0,1,0,0.29188224218311676,-0.1806556718689395,0.4664842629931071,1
393,0,1,-0.3211178934949378,2.0697229690602657e-05,-0.4661910064663105,0,0,1,-0.6529871107082674,-0.3211178934949378,-0.4661910064663105,1
394,1,0,0.04510820628655326,-0.0016220616116171779,1.0777470399004931,1,1,0,1.2579630159912134,0.04510820628655326,1.0777470399004931,0
395,1,0,-0.04459768081132385,-0.0005479500615313214,0.012074994770271276,0,1,0,0.7106243134568901,-0.04459768081132385,0.012074994770271276,1
396,1,1,-0.12268436828107669,0.0004629784561965436,-1.0836240671249668,0,1,1,0.36813065974545944,-0.12268436828107669,-1.0836240671249668,1
397,1,1,-0.18539880611151152,0.0004629784561965436,0.7463338779448071,0,1,1,1.3841486445349225,-0.18539880611151152,0.7463338779448071,1
398,1,0,-0.2304562297620231,-0.26951811880950144,-0.16314877299286412,1,1,0,0.1762168958055727,-0.2304562297620231,-0.16314877299286412,0
399,1,0,0.09053728608161374,-0.004212565938294832,-1.0891779865696087,0,1,0,-0.8033105610800618,0.09053728608161374,-1.0891779865696087,1
402,0,1,-0.36065558712479223,0.003874862203528088,1.9473927978917682,1,0,1,-1.4186479131652938,-0.36065558712479223,1.9473927978917682,0
403,1,0,0.4161678177845587,-0.0021907089028391025,-1.621247698750492,0,1,0,0.26890895956602406,0.4161678177845587,-1.621247698750492,1
404,1,0,-0.29476209248982377,-0.03520384330988969,-0.38259597550827623,1,1,0,-0.9533660943196323,-0.29476209248982377,-0.38259597550827623,0
405,1,0,-0.3136416443054085,-0.0021907089028391025,0.0576204369753156,1,1,0,-0.497591946286592,-0.3136416443054085,0.0576204369753156,0
406,1,0,-0.3553553384819411,-0.016027792989239252,0.7234110117813541,1,1,0,0.6496256989396909,-0.3553553384819411,0.7234110117813541,0
407,0,1,-0.2670248180772775,0.0005893445209125267,-0.9869056126757372,0,0,1,-1.339171476572999,-0.2670248180772775,-0.9869056126757372,1
408,1,0,-0.19110299872797185,-0.013753203824351556,0.026608952873368397,0,1,0,-0.6529871107082674,-0.19110299872797185,0.026608952873368397,1
409,1,1,-0.30933365138082397,0.043680172589062774,0.9702578983765383,0,1,1,-1.1268915800733514,-0.30933365138082397,0.9702578983765383,1
411,1,0,0.869547899823678,-0.00857219517099625,0.6036003431321908,1,1,0,0.9085943581727861,0.869547899823678,0.6036003431321908,0
412,1,0,2.8226145752279987,-0.0004215839968153383,-0.1683088985467633,0,1,0,0.20303846191972386,2.8226145752279987,-0.1683088985467633,1
413,1,1,0.036274066606147626,0.014300062542596697,0.21538703793504627,1,1,1,-1.821104981120143,0.036274066606147626,0.21538703793504627,0
414,1,1,0.6668732710673737,8.388026204859419e-05,0.14770656038832547,0,1,1,0.15355404382175528,0.6668732710673737,0.14770656038832547,1
415,1,1,-0.25117402582963155,0.0004629784561965436,0.7808422375107212,0,1,1,0.21950005107566278,-0.25117402582963155,0.7808422375107212,1
416,1,0,-0.09499107358987599,-0.0004215839968153383,4.600017588413827,0,1,0,-0.08795292466064962,-0.09499107358987599,4.600017588413827,1
417,1,0,-0.18357303131476363,-2.0383902927038333,0.3407684646104841,1,1,0,0.6455793924512768,-0.18357303131476363,0.3407684646104841,0
418,1,0,-0.2735114097468258,-0.14195157647871642,-1.034022180469278,1,1,0,0.6650966640985166,-0.2735114097468258,-1.034022180469278,0
419,1,1,0.09293850490377245,0.004443509494750012,-1.550896005727885,0,1,1,-0.013199134652883126,0.09293850490377245,-1.550896005727885,1
420,1,1,-0.17960827555566972,0.00027342935912256887,-0.28453448594241776,1,1,1,0.12540987772940282,-0.17960827555566972,-0.28453448594241776,0
421,1,0,-0.24448554277432033,-0.005855324779602613,0.09973765597336232,0,1,0,-0.27492780260075017,-0.24448554277432033,0.09973765597336232,1
422,1,0,-0.21557813088569774,-0.00332800348528295,-0.7522778398449428,0,1,0,-0.10001802229362385,-0.21557813088569774,-0.7522778398449428,1
423,1,0,-0.3640738298912104,-4.968118001808308,0.15523946425608984,1,1,0,-2.7079539516084696,-0.3640738298912104,0.15523946425608984,0
424,1,1,0.3570965849691841,0.01733284809578029,1.4648960738333867,0,1,1,-1.146180694324205,0.3570965849691841,1.4648960738333867,1
425,1,0,1.8897497155782277,-0.0048443962618747475,-1.7408983436853696,1,1,0,1.2905593717494883,1.8897497155782277,-1.7408983436853696,0
426,1,0,-0.23867921441430395,-0.06145639325463519,-0.9108127382058285,1,1,0,-1.2694056508680578,-0.23867921441430395,-0.9108127382058285,0
427,1,0,-0.28230592216213807,-0.006803070264972486,-1.4131550110504754,1,1,0,-0.0027289441736576795,-0.28230592216213807,-1.4131550110504754,0
428,1,0,0.053748818124582536,-0.0020011598057651275,-0.4947457686857368,0,1,0,0.692274631887606,0.053748818124582536,-0.4947457686857368,1
429,1,0,0.4006577498463971,-0.0014325125145432033,0.07202771877569791,0,1,0,1.2478415363747888,0.4006577498463971,0.07202771877569791,0
430,0,0,-0.36544174335868485,-0.03580408211729061,-0.055521816003298856,1,0,0,0.2958206884763528,-0.36544174335868485,-0.055521816003298856,0
431,1,0,-0.37153546658600206,-0.0004215839968153383,1.4866925781318943,1,1,0,0.7103169578887296,-0.37153546658600206,1.4866925781318943,0
432,1,0,-0.4058587659061366,-0.04408105935618751,-0.09788160389579303,1,1,0,0.7209252164630096,-0.4058587659061366,-0.09788160389579303,0
433,1,0,-0.23292361729818556,-0.0008006821909632877,-0.9614196372100461,0,1,0,-0.8044805750605317,-0.23292361729818556,-0.9614196372100461,0
434,0,0,-0.28886325309887867,-0.009962221882872064,-0.7267537663302872,1,0,0,0.8886320470218363,-0.28886325309887867,-0.7267537663302872,0
435,1,0,-0.271912569553623,-0.007498083620910394,0.46702542313109563,1,1,0,-0.18167575348960377,-0.271912569553623,0.46702542313109563,0
436,1,1,-0.26706130664298205,0.002168920329862316,-0.013572544383336181,1,1,1,-0.7398566347804633,-0.26706130664298205,-0.013572544383336181,0
437,1,0,-0.33801688806627056,-0.0126790922742657,-0.8100422801165015,1,1,0,0.05020534741585613,-0.33801688806627056,-0.8100422801165015,0
438,1,1,0.0484426144871206,0.0012211748444924423,-1.4464579929714894,1,1,1,1.2478415363747888,0.0484426144871206,-1.4464579929714894,0
439,1,0,-0.24138158717570668,-0.0038966507765048745,3.1829567469872067,0,1,0,0.774417225868832,-0.24138158717570668,3.1829567469872067,1
440,1,0,-0.26754988171038363,-0.0038966507765048745,0.7570974725838074,1,1,0,0.17012344898143228,-0.26754988171038363,0.7570974725838074,0
441,1,0,-0.37726629547612767,-0.4427028105027563,0.8378336202961835,1,1,0,0.7103169578887296,-0.37726629547612767,0.8378336202961835,0
442,1,0,0.11426232598026292,-0.003517552582356925,-0.5325723316988217,0,1,0,0.3391521273831946,0.11426232598026292,-0.5325723316988217,1
443,1,1,-0.18337075114750542,0.0037484961388121046,-0.8980204539478472,1,1,1,0.9085943581727861,-0.18337075114750542,-0.8980204539478472,0
444,1,1,-0.12951861594969621,0.005201705883045911,-0.1952040003392282,1,1,1,-0.5396341926324805,-0.12951861594969621,-0.1952040003392282,0
445,1,0,-0.22855214868263793,-0.0673955982962864,1.9420658563965012,0,1,0,0.8683480668981735,-0.22855214868263793,1.9420658563965012,0
446,0,0,-0.21642245050376774,-0.006487155103182528,0.5104617948403941,1,0,0,0.5125483301195094,-0.21642245050376774,0.5104617948403941,0
447,1,1,-0.20908718675989724,0.015121441963250586,-0.5811162072605411,0,1,1,0.04863783811545738,-0.20908718675989724,-0.5811162072605411,1
448,1,0,0.31244447076875304,-0.011541797691821853,0.5865828593097879,1,1,0,0.887547936313413,0.31244447076875304,0.5865828593097879,0
449,1,0,1.0408424000039689,-0.0010534143203952539,0.3582211201395255,0,1,0,-1.0863582729843126,1.0408424000039689,0.3582211201395255,1
450,1,0,0.6885962285023974,-0.0044652980677267985,0.5136409331745179,1,1,0,-0.7475852816202735,0.6885962285023974,0.5136409331745179,0
451,1,0,0.15777503540769677,-0.0016220616116171779,0.15088291693344705,0,1,0,1.0156003020873934,0.15777503540769677,0.15088291693344705,1
452,1,1,0.09532587931170855,0.002105737297504324,-1.1942973898243472,0,1,1,-2.2401026296950555,0.09532587931170855,-1.1942973898243472,1
453,1,1,0.1431090026133404,-0.0003584009644573467,-0.5906049684126574,1,1,1,-1.6686819997207727,0.1431090026133404,-0.5906049684126574,0
454,1,0,0.0003522494969770125,-0.0004215839968153383,-2.173972281028898,0,1,0,-0.13671813868365618,0.0003522494969770125,-2.173972281028898,1
455,0,0,-0.3103612008728828,-0.010404503109378006,-1.7605112908889335,1,0,0,-0.018083579508648088,-0.3103612008728828,-1.7605112908889335,0
456,1,1,2.809521021344969,0.00027342935912256887,-0.11522579859745259,0,1,1,0.8556611555060131,2.809521021344969,-0.11522579859745259,1
457,1,1,-0.1719171724363759,0.0029271167181582143,-0.23896808429503952,1,1,1,1.3809672815432223,-0.1719171724363759,-0.23896808429503952,0
458,1,1,-0.04564737188366339,0.001284357876850434,-0.01003434722197816,1,1,1,0.6019692922418707,-0.04564737188366339,-0.01003434722197816,0
459,1,0,-0.17311128161050346,-0.02714800668424577,0.0015583828099522573,1,1,0,-1.764115444190606,-0.17311128161050346,0.0015583828099522573,0
460,1,1,-0.24075854112331124,0.0016002730386403918,-1.4017529064926344,1,1,1,-0.9014607462108355,-0.24075854112331124,-1.4017529064926344,0
461,1,0,-0.24686325453972707,-0.36561951102600654,-0.5921724754241128,1,1,0,-0.010431219183966904,-0.24686325453972707,-0.5921724754241128,0
462,1,0,-0.199459619907403,-0.004212565938294832,0.005801165247424495,1,1,0,-0.018910933352304718,-0.199459619907403,0.005801165247424495,0
463,1,1,-0.27220962706345314,0.002484835491652274,1.9745601342120753,1,1,1,-1.1333849670603309,-0.27220962706345314,1.9745601342120753,0
464,0,1,-0.30719521091958124,0.011140910924697118,-1.2924538036569473,0,0,1,-0.04903066782991503,-0.30719521091958124,-1.2924538036569473,1
465,1,0,-0.317031942216543,-0.011225882530031895,-0.6087766699633609,1,1,0,-0.595641947738619,-0.317031942216543,-0.6087766699633609,0
466,1,0,-0.230704983541682,-0.009267208526934157,-0.371082786154659,0,1,0,-0.018910933352304718,-0.230704983541682,-0.371082786154659,0
467,1,0,-0.09156206821377105,-0.005033945358948722,0.5230956410646008,1,1,0,0.43825933917550375,-0.09156206821377105,0.5230956410646008,0
468,1,1,-0.2665882354230147,0.004822607688897961,1.4687849300254716,0,1,1,1.2060516706912185,-0.2665882354230147,1.4687849300254716,1
469,1,1,-0.24725942288343045,0.0004629784561965436,-1.1946468683693563,0,1,1,-1.5750459437366373,-0.24725942288343045,-1.1946468683693563,1
470,1,1,-0.25389465235636205,0.004506692527108004,1.3591684935326378,0,1,1,0.7972092643549541,-0.25389465235636205,1.3591684935326378,1
471,0,0,-0.293377982954204,-0.004402115035368807,-0.7769523841892915,0,0,0,1.14538761657758,-0.293377982954204,-0.7769523841892915,0
472,1,1,-0.06570227653684665,0.0018530051680723577,0.25780175679492734,0,1,1,0.6650966640985166,-0.06570227653684665,0.25780175679492734,0
473,0,0,-0.3871885112896764,-0.0020011598057651275,-0.04087650605770756,0,0,0,-0.013241020335485227,-0.3871885112896764,-0.04087650605770756,1
474,1,1,-0.31277141856428625,0.0009052596827024844,0.45813181007096154,0,1,1,1.2086658503731715,-0.31277141856428625,0.45813181007096154,1
475,1,0,-0.1908815260303119,-0.0004215839968153383,1.3432867768098862,1,1,0,0.17012344898143228,-0.1908815260303119,1.3432867768098862,0
476,0,0,-0.36604269524317706,-0.0005479500615313214,0.2871278730129327,0,0,0,-0.48910340900685,-0.36604269524317706,0.2871278730129327,0
477,1,0,-0.26151487397133116,-0.002443441032271068,0.43636174205766987,1,1,0,0.4364097270271289,-0.26151487397133116,0.43636174205766987,0
478,0,1,-0.30933655301832547,0.0038116791711700964,0.17175004809356345,1,0,1,-0.036342184860878896,-0.30933655301832547,0.17175004809356345,0
479,0,0,-0.38620778626161156,-0.0020011598057651275,0.3564583198439132,0,0,0,-1.2009080913934336,-0.38620778626161156,0.3564583198439132,0
480,1,0,-0.2980446315494337,-0.04237511748252173,-0.4937183377480749,0,1,0,-1.1268915800733514,-0.2980446315494337,-0.4937183377480749,1
481,1,1,0.23701202301479055,0.0001470632944065857,0.3097021566613371,0,1,1,0.14345965840712105,0.23701202301479055,0.3097021566613371,1
482,1,0,-0.30297022758547953,-0.04585018426221127,-0.7510266608623892,0,1,0,0.8439575571607656,-0.30297022758547953,-0.7510266608623892,1
483,1,1,-0.18881390069606538,2.0697229690602657e-05,0.4531887294985275,0,1,1,-0.10840913688519581,-0.18881390069606538,0.4531887294985275,0
484,1,1,-0.0478889247834382,0.001979371232788341,-0.3573554598022978,1,1,1,-1.8443287928194494,-0.0478889247834382,-0.3573554598022978,0
485,1,1,0.024058438234342235,0.005391254980119884,-0.3643638906369792,0,1,1,0.6967375911825806,0.024058438234342235,-0.3643638906369792,0
486,1,1,0.04157190670022301,0.0014739069739244084,-1.7022977313442182,1,1,1,-0.06061778938119584,0.04157190670022301,-1.7022977313442182,0
487,1,0,-0.2838592464729652,-0.0016852446439751694,-0.36897787746256816,0,1,0,0.27423880031690034,-0.2838592464729652,-0.36897787746256816,0
488,1,0,-0.35493050461481657,-0.024178404163420163,1.1231835565808794,0,1,0,-0.6188429744766143,-0.35493050461481657,1.1231835565808794,1
489,1,0,-0.2913321388661693,-0.002948905291135001,0.4702197288181926,0,1,0,-2.2401026296950555,-0.2913321388661693,0.4702197288181926,1
491,1,0,-0.2231829150305611,-0.014195485050857498,0.9343513323400595,1,1,0,-0.9014607462108355,-0.2231829150305611,0.9343513323400595,0
492,0,0,-0.39312716759522476,-0.33554438762360256,1.4988273808458936,0,0,0,-0.6066746276908919,-0.39312716759522476,1.4988273808458936,0
493,1,1,-0.20208966034573023,0.019165156034162047,-0.732719406734304,1,1,1,1.5845570700059108,-0.20208966034573023,-0.732719406734304,0
494,1,0,-0.32915215791991825,-0.003201637420566967,-0.5407843406643578,1,1,0,-1.3916156345749262,-0.32915215791991825,-0.5407843406643578,0
495,0,1,-0.1817615181611601,0.0003366123914805604,0.6701204285366449,1,0,1,-0.2823451999499717,-0.1817615181611601,0.6701204285366449,0
497,1,0,-0.07778743552831707,-0.004338932003010815,-1.1315405224464739,0,1,0,0.8499734899960758,-0.07778743552831707,-1.1315405224464739,1
498,1,1,0.2249522011978426,-4.248580266738896e-05,-0.5144720008384457,0,1,1,-1.6806144687288496,0.2249522011978426,-0.5144720008384457,1
499,1,0,-0.02204181117625054,-0.0025066240646290597,0.9668246172856302,0,1,0,0.14345965840712105,-0.02204181117625054,0.9668246172856302,1
500,1,1,-0.2164334027629644,0.0023584694269362903,-0.27051930553046666,1,1,1,-2.785524832276826,-0.2164334027629644,-0.27051930553046666,0
501,1,1,-0.04873176513533099,0.006339000465489759,-0.52327431432395,1,1,1,1.2669996799085854,-0.04873176513533099,-0.52327431432395,0
502,1,0,-0.3358526268242551,-0.009077659429860182,-0.4159536528686951,1,1,0,1.440466742228587,-0.3358526268242551,-0.4159536528686951,0
504,1,0,-0.20365477137359758,-0.0016220616116171779,-1.325329751470817,1,1,0,-1.0539280196101088,-0.20365477137359758,-1.325329751470817,0
505,1,0,0.19680735102357258,-0.020134690092508706,-0.5585286703265689,1,1,0,-1.255365546977281,0.19680735102357258,-0.5585286703265689,0
506,1,1,-0.32709632878518746,-0.00016885186738337205,0.3825195973060394,1,1,1,-0.41263137332349753,-0.32709632878518746,0.3825195973060394,0
507,1,0,-0.36699602539953696,-0.25820835601742087,-0.21715697945643803,1,1,0,0.22035930804852524,-0.36699602539953696,-0.21715697945643803,0
508,0,0,-0.3599482608301977,-0.009709489753440098,-0.21756319728551113,0,0,0,0.6087411054977534,-0.3599482608301977,-0.21756319728551113,0
509,1,1,0.11703794138238859,0.002611201556368256,0.07787648921797757,1,1,1,-0.7637451475251019,0.11703794138238859,0.07787648921797757,0
510,1,1,0.5043229787698943,0.01082499576290716,-1.1691756530078252,1,1,1,0.12499459618500838,0.5043229787698943,-1.1691756530078252,0
511,1,1,-0.31567684905593774,0.0011579918121344508,-0.22565450008993818,0,1,1,0.49508205540415096,-0.31567684905593774,-0.22565450008993818,1
512,1,1,-0.1936348955449264,-0.0003584009644573467,1.635403198117574,1,1,1,-1.3357981017935414,-0.1936348955449264,1.635403198117574,0
513,1,1,-0.28113948285150475,0.003874862203528088,-0.5539305729563523,0,1,1,1.7109409200320753,-0.28113948285150475,-0.5539305729563523,1
514,1,1,-0.24466863989365226,0.001979371232788341,0.04952861572753164,0,1,1,-0.3383134718166302,-0.24466863989365226,0.04952861572753164,1
515,1,0,0.14034868244418808,-0.0016536531277961735,-0.7172878114042902,0,1,0,0.6721249474503387,0.14034868244418808,-0.7172878114042902,1
516,1,1,2.6182059620377376,0.013668232219016781,0.5205288948638881,0,1,1,1.47759111322895,2.6182059620377376,0.5205288948638881,1
517,1,1,0.20730412899231107,0.005959902271341809,-1.0238645870497105,1,1,1,-0.7925126966214587,0.20730412899231107,-1.0238645870497105,0
518,1,1,0.04302338922423441,0.02409343255808539,-1.571002446816028,1,1,1,0.25529522046950676,0.04302338922423441,-1.571002446816028,0
519,0,1,-0.07807191927564096,0.002863933685800223,-1.5644830809565131,1,0,1,-1.8191654501807466,-0.07807191927564096,-1.5644830809565131,0
520,1,0,-0.3495224781554899,-0.0018116107086911526,-0.947294114156517,1,1,0,-0.03033234329182825,-0.3495224781554899,-0.947294114156517,0
521,1,1,-0.21409133562294316,0.0009052596827024844,-0.09934315911970319,0,1,1,-0.4758992259936713,-0.21409133562294316,-0.09934315911970319,1
522,1,1,0.21920303320010975,0.003369397944664155,-0.34682667003164985,1,1,1,0.4732504620181327,0.21920303320010975,-0.34682667003164985,0
523,1,0,-0.15320053903226985,-0.005160311423664706,-0.8768516705604712,0,1,0,0.26890895956602406,-0.15320053903226985,-0.8768516705604712,1
524,1,1,1.0063753179079045,0.0004629784561965436,0.3999290388877941,1,1,1,1.7459271195535577,1.0063753179079045,0.3999290388877941,0
525,1,0,-0.3317186183600519,-0.006423972070824536,-0.3069754600832235,1,1,0,0.15022754703442354,-0.3317186183600519,-0.3069754600832235,0
526,1,1,-0.24987958258229195,0.007349928983217623,0.012268351236795271,0,1,1,1.309857662212618,-0.24987958258229195,0.012268351236795271,1
527,1,0,-0.0020770943474997107,-0.00452848110008479,-0.021166626659934972,0,1,0,-2.6601348043459185,-0.0020770943474997107,-0.021166626659934972,1
528,0,1,-0.30851009838408794,0.009940433309895276,0.9362715073316257,1,0,1,1.293895862144284,-0.30851009838408794,0.9362715073316257,0
529,1,0,-0.15544667196770873,-0.009709489753440098,-0.05292159538360409,0,1,0,1.6305186992310314,-0.15544667196770873,-0.05292159538360409,1
530,1,0,-0.33911585956375734,-0.02582116300472794,0.5884321541202214,1,1,0,-0.34661194128642847,-0.33911585956375734,0.5884321541202214,0
531,1,1,-0.32099621436938663,0.00400122826824407,0.06911401374939402,0,1,1,-0.2779755239039775,-0.32099621436938663,0.06911401374939402,0
532,1,0,-0.2925371813345426,-0.004907579294232739,-0.6056765952228802,1,1,0,0.355113851929108,-0.2925371813345426,-0.6056765952228802,0
533,1,1,-0.08256331275877316,0.00021024632676457734,-0.6797306331325087,0,1,1,0.515357924768764,-0.08256331275877316,-0.6797306331325087,0
534,1,1,-0.05801372420346095,0.002421652459294282,2.1215279879725073,0,1,1,-0.18953205062062664,-0.05801372420346095,2.1215279879725073,1
535,1,0,-0.21026193271906413,-0.004338932003010815,0.6092816502682364,0,1,0,0.12499459618500838,-0.21026193271906413,0.6092816502682364,0
536,1,1,-0.39010262772888127,0.00317984884759018,0.008264930566277919,0,1,1,0.972695129914674,-0.39010262772888127,0.008264930566277919,0
537,1,0,-0.33139616678084627,-0.001937976773407136,-0.5034991932028112,0,1,0,0.3391521273831946,-0.33139616678084627,-0.5034991932028112,1
538,1,1,-0.17172213688039584,0.0007788936179865014,1.1292480649217478,0,1,1,0.3998975466326893,-0.17172213688039584,1.1292480649217478,1
539,1,1,-0.2878641984456822,0.01006679937461126,-1.515188530288482,0,1,1,-1.473452651054477,-0.2878641984456822,-1.515188530288482,1
540,1,1,-0.20235245767159718,0.0033062149123061634,-0.16567680085992412,1,1,1,0.15022754703442354,-0.20235245767159718,-0.16567680085992412,0
541,0,1,-0.1608498339171065,8.388026204859419e-05,2.2772538983083424,1,0,1,0.5902997504629649,-0.1608498339171065,2.2772538983083424,0
542,1,1,-0.2424939953409698,0.002863933685800223,-0.45560085783570725,1,1,1,-1.336776343358559,-0.2424939953409698,-0.45560085783570725,0
543,1,0,-0.23976488199867133,-0.06379416545188088,0.4070603541859274,1,1,0,-0.3750686127077514,-0.23976488199867133,0.4070603541859274,0
544,1,0,-0.15309853604337073,-0.0004215839968153383,0.14700768972238823,1,1,0,-0.6356910433001942,-0.15309853604337073,0.14700768972238823,0
545,1,0,0.8764381035801931,-0.0012429634174692286,-0.17137636761300473,0,1,0,1.0827754580563367,0.8764381035801931,-0.17137636761300473,0
546,1,0,-0.30283757723578075,-0.2410225712160472,-0.6899915895927237,0,1,0,-0.25691384711623405,-0.30283757723578075,-0.6899915895927237,0
547,1,0,0.4036407849174993,-0.0006743161262473046,0.11584056205717042,0,1,0,-0.7408353909507882,0.4036407849174993,0.11584056205717042,1
548,1,0,0.09337475567139294,-0.005286677488380688,0.4445671650840811,0,1,0,1.7517139901790542,0.09337475567139294,0.4445671650840811,1
549,0,1,-0.2809691965565665,0.007160379886143649,-0.1850204112090816,1,0,1,1.521715871491506,-0.2809691965565665,-0.1850204112090816,0
550,1,0,0.14739076701070583,-0.0006743161262473046,0.22178251045546382,0,1,0,-0.7907610712424374,0.14739076701070583,0.22178251045546382,1
551,1,1,-0.3176561925433263,2.0697229690602657e-05,0.16873107126289563,1,1,1,-1.7353572914506077,-0.3176561925433263,0.16873107126289563,0
552,1,1,0.18233259872490024,0.0015370900062824,0.2865043631450855,0,1,1,0.42557143038173545,0.18233259872490024,0.2865043631450855,1
553,1,0,-0.04328078306201222,-0.012868641371339676,0.1096643425107179,0,1,0,0.5373701509353387,-0.04328078306201222,0.1096643425107179,0
554,1,1,-0.16238333037167368,0.0037484961388121046,-0.4146098356507325,0,1,1,-1.4173024190842365,-0.16238333037167368,-0.4146098356507325,1
555,1,0,1.1492430728824117,-0.0014325125145432033,0.8557544517651204,1,1,0,1.205341789697795,1.1492430728824117,0.8557544517651204,0
556,1,1,0.0039308883363921914,0.0064021834978477505,0.8304226246011285,0,1,1,-1.473452651054477,0.0039308883363921914,0.8304226246011285,1
557,1,0,0.11810052862140126,-0.004338932003010815,0.24176865352692545,0,1,0,-0.4758992259936713,0.11810052862140126,0.24176865352692545,1
558,1,0,-0.42077257578517596,-0.0013061464498272202,-0.7204501739312893,1,1,0,0.42557143038173545,-0.42077257578517596,-0.7204501739312893,0
559,1,1,-0.08167391345220018,0.014363245574954686,-0.9381983323810749,1,1,1,-1.0189842460814778,-0.08167391345220018,-0.9381983323810749,0
561,1,0,-0.22121498844366844,-0.0876141686508437,1.125370317313249,1,1,0,-1.873799157116445,-0.22121498844366844,1.125370317313249,0
562,1,0,-0.32348223496989664,-0.011920895885969804,-1.1020009870878613,1,1,0,0.6453374877592122,-0.32348223496989664,-1.1020009870878613,0
563,1,0,0.16788128710565142,-0.003012088323492992,-0.8492890942439791,1,1,0,-0.13671813868365618,0.16788128710565142,-0.8492890942439791,0
564,1,0,0.7913491863884278,-0.02108243557787858,-0.1336978275716467,1,1,0,0.7369225688792188,0.7913491863884278,-0.1336978275716467,0
565,1,1,0.13487394676975445,0.001789822135714366,0.019802255783330155,0,1,1,0.18445086549521286,0.13487394676975445,0.019802255783330155,1
566,0,1,-0.2979980346648516,0.0029271167181582143,0.8960002372472701,0,0,1,1.0203934003040964,-0.2979980346648516,0.8960002372472701,1
567,1,1,0.19000175939589878,0.012151839442424981,-0.9688284334959979,0,1,1,0.47507765959738446,0.19000175939589878,-0.9688284334959979,0
568,1,0,-0.3579552910255229,-0.0025066240646290597,-0.8120784789483396,0,1,0,-0.524375182504783,-0.3579552910255229,-0.8120784789483396,0
569,1,0,0.07373797129268383,-0.0025698070969870515,0.29589076994102287,0,1,0,-0.6971139242409153,0.07373797129268383,0.29589076994102287,1
570,1,0,-0.27493184664606674,-0.009899038850514073,1.1631512588738921,1,1,0,1.1140266671932995,-0.27493184664606674,1.1631512588738921,0
571,1,0,-0.26870787213535097,-0.0016852446439751694,-1.708831864097158,1,1,0,-0.4084358177303417,-0.26870787213535097,-1.708831864097158,0
572,1,1,-0.21115477416424178,0.012341388539498956,-1.5288288821482021,1,1,1,-0.19117188708138896,-0.21115477416424178,-1.5288288821482021,0
573,1,1,-0.05463067090360453,0.7413472158860056,0.5010762305171406,0,1,1,-0.08854726002120566,-0.05463067090360453,0.5010762305171406,0
574,1,1,-0.11305324550027182,0.0004629784561965436,1.905140931673923,0,1,1,-1.3993361811283125,-0.11305324550027182,1.905140931673923,1
575,1,0,-0.3209803976002611,-0.0004215839968153383,-0.663224877861948,1,1,0,-0.0784738789071055,-0.3209803976002611,-0.663224877861948,0
576,1,1,-0.018697617060972407,0.006086268336057792,-0.669646231993161,0,1,1,1.14538761657758,-0.018697617060972407,-0.669646231993161,1
577,1,1,-0.02236169300459705,0.007034013821427665,-1.1698946496554077,1,1,1,1.1140266671932995,-0.02236169300459705,-1.1698946496554077,0
578,1,0,-0.19636258651590063,-0.04250148354723772,0.2585972737033547,1,1,0,-0.4115019165269743,-0.19636258651590063,0.2585972737033547,0
579,1,1,-0.1994112023875258,0.0037484961388121046,1.4482881240125727,1,1,1,0.600154660494277,-0.1994112023875258,1.4482881240125727,0
580,1,0,-0.2616442813144107,-0.002759356194061026,-0.1812250433683893,1,1,0,0.16721224579613644,-0.2616442813144107,-0.1812250433683893,0
581,1,0,-0.06973285964082646,-0.06594238855205259,0.46036185792811685,0,1,0,0.4593560917685777,-0.06973285964082646,0.46036185792811685,1
582,0,1,-0.43702693270741133,0.001726639103356375,-1.4727405895508456,0,0,1,1.0039218031447656,-0.43702693270741133,-1.4727405895508456,0
583,0,1,-0.35781171686405394,0.003369397944664155,-0.6184412329273618,0,0,1,0.19752904592792925,-0.35781171686405394,-0.6184412329273618,0
584,1,0,-0.26678492092973083,-0.0033911865176409414,-0.1243832774567256,1,1,0,-0.9604637747951625,-0.26678492092973083,-0.1243832774567256,0
585,1,1,-0.20162447854537466,0.0007788936179865014,-0.893377167583139,1,1,1,0.355113851929108,-0.20162447854537466,-0.893377167583139,0
586,1,1,0.11794442810980345,0.0053280719477618935,-0.18801602641298587,1,1,1,0.3016190846865594,0.11794442810980345,-0.18801602641298587,0
587,1,1,-0.08420156212013302,0.004127594332960054,0.032283496634891745,1,1,1,-1.3357981017935414,-0.08420156212013302,0.032283496634891745,0
588,1,0,-0.2710542632841979,-0.010151770979946038,-0.0770592587566566,0,1,0,0.03872204497499184,-0.2710542632841979,-0.0770592587566566,1
589,1,1,-0.3552405815635013,0.009750884212821304,1.2059154054095527,0,1,1,1.2297138314110279,-0.3552405815635013,1.2059154054095527,1
590,1,0,-0.2962798195876428,-0.028790765525553548,-0.6850359065254311,1,1,0,0.413611823592726,-0.2962798195876428,-0.6850359065254311,0
591,1,1,-0.15280014150449578,0.0016634560709983834,0.13338610924108146,0,1,1,-0.03033234329182825,-0.15280014150449578,0.13338610924108146,1
