,C2,C3`,C1,C4,C5,C6,C3_impute,C7_impute,C5`,T1prime,T2prime,T3prime,T4prime,T5prime,S1prime,S2prime,S3prime,I3_bin,Y1
177,1,0,0.26217116546351205,0.20248131904851654,0.6600730955095054,-0.20759488581361316,0.09581691943148257,-0.34164551584414776,2.1776391730133917,0.8691727504178753,0.10540198522655998,0.4443157360500371,-0.8691026660062513,0.10540198522655998,-0.6551571386321028,-0.6051941698116675,0.5153959792402705,3,-1.0
178,0,1,-0.638239768891025,0.4789910982424901,-0.6958527036933444,-0.7916897844536813,0.13364846728930838,-0.46671960198677287,0.37066952576120693,1.399981037388722,-0.5315169738098301,-0.5908767308894712,-1.2726174520088205,-0.5315169738098301,-0.6887499446797651,0.46450282673261556,-1.3911894805903497,2,1.0
179,1,1,-0.2281516205711368,1.5272343066201817,-0.5666969941304929,-0.4365249691530325,0.5325010718475287,-0.04781699874813654,-0.7584015302464296,-2.2224184143782875,-0.6297543682524283,-1.1577676148415577,2.725350714671511,-0.6297543682524283,-0.8489974788655105,-0.9858426713998018,-0.7148287332412753,2,-1.0
180,1,1,-0.5312602519380106,-0.2312319041518997,1.3604698360970142,0.8462729116281966,0.10374352945883655,0.20550686682832947,0.5293615289255158,1.9497175305113152,-0.5135660940676464,0.16076126481288314,-1.649523065095439,-0.5135660940676464,0.9732495603736527,2.806675431825432,0.20792340136215598,3,-1.0
181,1,1,-0.656069688383194,1.556038771810394,0.7595977748666803,1.909218970995535,4.455452434476168,5.6306323980364,-0.7563219902690406,-0.06368606311957153,-0.8351085523422616,0.6469816124171005,-0.0446353121043487,-0.8351085523422616,3.079120493551906,1.2509910662333992,0.42864731575915055,1,1.0
182,1,0,-0.46885553371541894,-0.8228615718713882,0.41745785932529617,1.0019397634590304,0.0918536144178056,1.08643789500315,-0.5886120002533688,-0.32449319816910194,-1.0974352521839528,-1.3085390202148786,0.21734881560859537,-1.0974352521839528,-0.9594415730620188,-1.2835145473390408,-0.3527910546360976,3,1.0
183,1,1,-0.5580051311762642,0.2464627339170225,0.7235068795181354,1.2212445998565558,0.11671434586723396,0.5995759213183062,-0.44530526509747653,-0.9698059518320769,-1.1060623695786918,-1.6319239031319397,0.938135916011551,-1.1060623695786918,0.4365552180586953,-0.3251819754113271,-1.1724290649968516,2,-1.0
184,1,0,-0.21923666082505228,0.4900761382672228,-0.5196354754794427,-0.3181128570809191,-0.026685235536715198,-0.34164551584414776,-0.8210338199090877,1.7323871168819056,1.2448260129747488,0.9610116224120023,-1.5051062701496627,1.2448260129747488,-0.4213015384309797,-0.2827444613760555,0.9875126846791354,2,1.0
185,0,0,-0.5936649701606023,-0.37211056725870567,-0.49169542594808185,-0.2904833642640926,-0.3210507079161787,0.021265397498779735,-0.7807729191133552,-0.8027717936268383,-0.8088376886729183,0.04249722984056264,0.7407651331474328,-0.8088376886729183,0.9287632796455747,1.8405830803623286,-0.8203698806398192,2,1.0
186,1,0,-0.32621617777806655,-0.016594872702642833,-0.0708069368342088,0.1999401332345773,0.09044844264022919,2.5618584743006534,-0.5266840409382185,0.07601331750448688,-0.8754571585056347,0.010306555656690392,-0.1788163719449492,-0.8754571585056347,-0.28480938801721717,-0.8295355588930309,-0.9447242142936895,3,-1.0
187,0,1,-0.6025799299066869,1.114477008145109,-0.5951495415826342,-0.6070384105368759,0.13148666455457544,-0.4190061499954584,-0.3385052372272248,-0.38636948394184684,-0.19338396272359618,0.4371603822817589,0.2818154981351765,-0.19338396272359618,0.3613116751267706,0.846795160680918,-1.1352601062323133,2,-1.0
188,1,0,-0.2281516205711368,-0.24451441049287317,-0.4023760496289678,-0.4365249691530325,-3.5215996566882404,-0.4658726727781471,-0.10642006684054778,0.00678195680977939,3.0781111425537784,-0.2428582195349682,-0.11283630835767075,3.0781111425537784,3.079120493551906,0.014904437764328964,3.242778774433022,2,1.0
189,1,1,-0.32621617777806655,1.1525677140049193,-0.6629940010251382,-0.17009771699077725,0.1347293686566748,-0.3336806533965901,-1.3845588953842733,1.0104558816146396,-0.2258624788509258,0.6637890569919032,-0.9806570346770177,-0.2258624788509258,-0.37948388157480717,-0.9498904217229045,-0.40315800970241145,3,1.0
190,1,1,0.47613019936954065,-0.752791354529127,0.6913332085682098,0.8401944232084948,0.1177952472346004,-0.2055345558053458,-0.18091427707829194,-0.5979714112154988,-0.1820841146365115,-0.19947578700975474,0.5093970559556577,-0.1820841146365115,1.2205921612023412,0.11197966210265013,-1.401245340306189,1,1.0
191,1,0,-0.3975358557467428,0.10940045472926312,1.082428213035553,1.3791274159527072,0.00790360821901123,-0.11619692138734806,-0.2453643506499485,1.2764236431517781,0.043390822035938366,1.8571795589257836,-1.1823895106105338,0.043390822035938366,-0.4286586529276016,-1.3724657189033478,-0.8435193442315977,3,-1.0
192,1,0,0.8951333074355133,0.7167303539252693,-0.32355996441629925,-0.4759956731770703,0.0940154171525385,-0.40095968456104053,0.39037139523611886,-0.12444700948468661,0.3353312851236842,0.762690674889089,0.015034097352496337,0.3353312851236842,-0.2194400949371759,-0.9672776063767337,0.12911986050338742,3,-1.0
193,1,1,-0.4064508154928273,-0.03277345650860555,-0.5997529642073558,-0.5865136444443763,0.7623727626407939,-0.3723120419622561,-0.45908633151712575,-0.3428106165995819,-1.209667117457386,-0.11700888146990135,0.23633776417459298,-1.209667117457386,-0.7801213728644812,-1.0792801970424244,-0.14332204341176408,3,-1.0
194,1,0,-0.638239768891025,-0.3511762827141458,-0.37479898452368077,-0.5391487996155309,0.06411047932206668,-0.34164551584414776,0.5068095411941821,-1.806870049359542,0.9619457121585164,1.4579676411322275,2.0640681011021558,0.9619457121585164,-0.7450227688041071,-0.1305630316357995,1.3300182430791447,2,1.0
195,1,1,-0.7630492053362082,-1.035583131101114,-0.26200699200327837,-0.40053416027857,0.12716305908510966,-0.36242149315725913,0.2902895960810411,0.3328716816280565,-0.9712267129323507,-0.03066323186179511,-0.4151175393659601,-0.9712267129323507,0.9796049513530474,0.5750293583384796,-0.8536318151336187,2,1.0
196,1,1,-0.45102561422324994,0.7358002644581562,-0.3340870777996656,-0.5154663772011081,0.11671434586723396,-0.3145880498200183,0.5611333122175001,-0.8239232190491187,0.936606407084116,0.8511044873044875,0.7653156170845268,0.936606407084116,1.0915813494097024,-1.3617118922629878,-0.790032413731879,2,1.0
197,1,1,3.355662197354842,-0.3073637611657799,-0.4421120632000408,-0.4602073915674552,0.10050082535673718,-0.23057080838110428,-0.18227186382382685,-0.09929009059437047,0.03069403881488602,-1.3067165977495725,-0.00976900342419144,0.03069403881488602,-1.1482236354623054,-1.7968981731907627,-0.2032748515520915,2,-1.0
198,1,1,0.24434124597134302,0.06269309117470002,-0.32892978267986345,0.07659418315945912,0.159950400561892,-0.45083181581450565,-0.8568083152773397,-0.18456668369840765,0.3970274618612891,1.332178221108312,0.07487744722485441,0.3970274618612891,0.143583485591596,-0.12940030492613297,0.0030087211546348793,2,1.0
199,1,0,-0.21032170107896775,-0.5650934619024087,-0.06235201523594566,0.27394770327964824,0.07455919253994238,0.595160705774026,-0.5940021024018537,1.9784117082877402,3.1196690510841156,5.378373204201323,-1.668165642634534,3.1196690510841156,1.9191654785950472,3.1190021370127385,3.242778774433022,2,1.0
200,1,1,4.1417939473485985,-0.3073637611657799,1.7136786349981954,0.6686547435200264,0.11275104085355697,1.4951493885897116,1.213924259403017,0.20054280835494404,-0.2163414034562485,0.9221377350135962,-0.2950156230595773,-0.2163414034562485,0.5570591059805823,0.6855843419239894,0.08445143825076641,3,1.0
201,1,1,-0.10334218412595345,0.37880405351819896,-0.05787862177997183,0.27394770327964824,0.10410382991462536,-0.18453257537466441,-0.5869024119256003,-0.43793596532723245,0.3403385901420101,1.2241839192772452,0.336247272532619,0.3403385901420101,0.6276894418868124,-0.6026603986415233,-0.6848509633148695,3,1.0
202,1,1,-0.5758350506684332,-0.5403825855114228,-0.4576433857782988,-0.3970542651289947,0.11491284358828986,-0.39288648041279217,-0.4405342661607825,0.14892484245674567,-0.6027548063265717,-2.0920970181921756,-0.2472317334688235,-0.6027548063265717,0.4766858587055086,-0.8836590696767453,-0.6473073570153385,2,-1.0
204,1,0,1.7866292820439658,0.3031144627201303,-0.24993246954108633,-0.8470202910030258,0.08897121077149506,-0.3837170446478768,6.780728471811884,1.788430459754986,-0.1669369235411129,-2.274471613295415,-1.5429007042010727,-0.1669369235411129,-0.2069694728080169,-1.0695116114825238,-0.552101999651594,3,-1.0
205,1,1,1.6974796845831206,0.5832795253716891,0.7789686579399924,0.9607379532979062,0.10014052490094838,0.5275776188689274,-0.19839394990419298,1.8399167719305376,0.060569346983438514,-2.4641596697288284,-1.5772795843471286,0.060569346983438514,0.10311524923808006,-0.8671144815110416,0.13552373644187174,3,-1.0
206,1,0,-0.5490901714301797,-0.03050691983369631,-0.47602578105953147,-0.5154663772011081,0.06915468570311012,-0.41347722836665796,-0.1146763631421127,-0.3995148751253272,-0.09816290062529864,0.5332826481899798,0.29562978724801503,-0.09816290062529864,-0.7283435328643265,-0.4018797316488515,0.07461526957930183,3,1.0
207,1,0,1.296306496009317,0.9321652567191698,-0.1177278366126927,-0.20209290649688644,0.06627228205679958,-0.29264594301882657,0.08223386181211298,0.8381811944344076,0.7308962081995208,-1.4886253954265123,-0.8442066420035218,0.7308962081995208,-0.6885431630670933,-0.33604304010922526,1.40810694709801,2,1.0
208,0,1,0.3156609239400192,-0.6016496787042606,-0.46120041443360543,-0.5944077852491838,0.11563344449986751,-0.04910894440476097,0.3995074039092807,0.24583049092905154,-1.0383492721799004,0.05651465292742485,-0.33650307084738645,-1.0383492721799004,-0.5802555524076366,-0.27341142860319695,0.4098967302368886,3,1.0
209,1,1,-0.07659730488769988,0.7024546704637008,-0.5269954472202136,-0.5944077852491838,0.11022893766303525,-0.41824892305514644,0.007921822188266852,1.3567248886281775,-0.7426772862880197,0.824864520334389,-1.2412729966752463,-0.7426772862880197,2.5214372938404885,-1.3051981762277713,-0.15876653777202018,2,1.0
210,1,0,-0.09442722437986892,0.9953017405545618,0.39852304968375996,-0.2786421530568812,0.0922139148735944,-0.4185226897181823,1.8488814291073101,-0.10926773413890217,0.33947403471411297,0.34540861559508274,5.163571296805843e-05,0.33947403471411297,-1.1847535305620638,0.178225548726473,0.24236320405901754,2,1.0
211,1,0,-0.1657469023485451,1.026009597214971,-0.2725772479493621,-0.35758356110495687,0.09473601806411612,-0.3760562379409675,0.09043539676608163,0.2877412519319574,0.26302588919420367,0.6301781026256534,-0.3745389890390705,0.26302588919420367,-0.4388234989284196,-0.17760514980186318,-0.2056664910133959,3,1.0
212,1,1,0.8862183476894288,1.2804093736625524,-0.08427984700100712,-0.4365249691530325,0.1347293686566748,-0.07712168133820697,1.155700403087172,1.342785039639399,0.34240075027172684,-2.78127979974554,-1.2311163302723207,0.34240075027172684,1.1058432240267995,-0.4372724998278242,-0.47552917189117405,3,1.0
213,1,1,0.5117900383538787,0.21915900285381343,-0.4277361483924705,-0.4870474703038009,0.10194202717989245,-0.34569260259898393,-0.014632492994161765,-0.8817925683786136,-0.19555560284035947,0.6334794702337954,0.8331332905345182,-0.19555560284035947,-0.5008967888140131,-0.44754495841047665,-0.32577406626773275,3,-1.0
214,1,1,-0.4599405739693344,-1.4246446581825087,0.03950655464545209,0.19500629523157256,0.10014052490094838,-0.4255788798373657,-0.3333338265132817,-0.16990771551576414,-0.008793217442799098,-0.21333039061179673,0.0602112769500569,-0.008793217442799098,-1.1302752930887414,-1.0907499361560693,0.0037033601043446156,2,-1.0
216,1,0,0.2710861252095966,-1.4473361515150578,-0.5366090756190975,-0.5154663772011081,-3.406303510835819,-0.34164551584414776,-0.4031302921142327,-0.8086061273306797,0.03524328598755674,0.37334734546533693,0.7475244871664769,0.03524328598755674,-1.5083363948293906,0.46479342123608,0.7825643061188722,2,1.0
218,1,0,-0.638239768891025,0.15494709085363853,0.05759068845802942,0.01857224824412353,-0.0436193569587896,-0.3662588862978551,-0.01460846272876322,-0.3169195193429322,0.9024233172885453,-0.02172025047791914,0.209520718444654,0.9024233172885453,0.2067592231121522,1.190660799493836,-0.3662560160053555,2,1.0
219,0,1,1.6618198455987825,0.7362255449909911,-0.5934025503061933,-0.4167896171410136,0.12464095589458794,-0.42267462328013866,-0.9025264560813576,1.0351494464312663,0.10999102919272338,1.1967316878124703,-0.9998341651759602,0.10999102919272338,1.107566494445341,-0.21115433716569396,-0.5828640073089565,3,1.0
220,1,0,-0.6025799299066869,1.3302934808629823,-0.27905985999475325,-0.09707691454630728,0.09077271305043913,-0.4090130843123884,-0.5361398586726556,0.47054401679441454,1.016731803726123,-0.23578084717076364,-0.5365309764840668,1.016731803726123,-0.36060560469284986,0.5085552407360606,0.4774585230823403,3,1.0
221,1,1,4.1417939473485985,0.8672678853434379,-0.3355767082879488,-0.5154663772011081,0.10518473128199182,-0.38068114709948786,0.5540407668188759,-0.6387413011947305,0.14878169427341664,-0.25815449351808145,0.554559154978399,0.14878169427341664,-0.13678643203377852,-0.27468048212647145,0.8873562562396269,0,-1.0
222,1,0,-0.5134303324458416,-1.3565558671262081,0.7834910447244767,0.3528891113277238,0.0835667039346628,1.556720093588734,0.5879979236246867,1.2692761331685958,-0.6843472737844793,-0.9839470262652908,-1.1771040150129901,-0.6843472737844793,0.24582668120770623,0.1767604953018092,-0.8471290313208488,3,1.0
223,1,0,-0.03202250615727725,-0.6680795954599904,-0.13150369250611782,-0.3970542651289947,0.032043738756861964,-0.41858326787340727,0.7539594736887771,-1.388802738633169,1.4196839064390576,0.5637690969636928,1.4710304371671656,1.4196839064390576,2.356092670575614,-0.7403358510191621,1.4802822995761924,2,-1.0
224,1,1,-0.6025799299066869,0.2959562988384882,-0.5840483423108398,-0.3181128570809191,0.11707464632302277,-0.37514523568354613,-1.0254922122646049,0.11588694588650417,-0.08330034194349276,-0.004783893472755679,-0.21636579851506638,-0.08330034194349276,-0.051007098376330856,-0.4471372820819843,0.06810299289696083,2,-1.0
225,1,0,0.8683884281972597,-1.4856017112960573,-0.19390331265077587,0.07659418315945912,0.09509631851990494,-0.4101337801840501,-0.5996488717160026,0.4152352056622628,-1.444168267242749,-2.036372007638535,-0.4881778452152297,-1.444168267242749,-1.5883353845660635,0.05614893957407213,-0.8588172520071674,1,1.0
226,1,1,-0.32621617777806655,-2.727973021431254,5.847592927715044,6.098297988944282,0.11275104085355697,3.856348413444556,0.38396261467964704,0.5335920736326135,-0.4473426103877453,1.2567747746873585,-0.5909703716432124,-0.4473426103877453,0.7282876247552912,-0.9804449119791906,0.3228844009507393,3,-1.0
227,1,1,-0.29055633879372844,0.4019246132494598,-0.02474325626449602,0.9536332265735794,0.1581488982829479,0.6914892922978879,-1.0026156181929708,-0.7567444526535725,0.5552375763540398,0.4550101567222129,0.6877731451775557,0.5552375763540398,0.9306495431248824,1.4015521532252597,-0.07304293153024727,1,-1.0
228,0,0,4.1417939473485985,1.2795048469725117,-0.3467693143835826,-0.5154663772011081,-0.017317423686205966,-0.06376070321753442,0.5007496536961233,0.864050791777223,0.3730548374726206,-0.26675770082360256,-0.8649988335876638,0.3730548374726206,0.3305161078328587,0.6555306515370858,-1.0504082105293053,3,1.0
229,1,0,-0.4599405739693344,-1.8266704651951229,0.5843315057010324,0.06080590154984399,0.08104460074414108,-0.4246445782894731,0.9264265581737794,2.1082193076211495,-1.1317472963168151,-1.8071566651980413,-1.751305076594869,-1.1317472963168151,-0.6646569049711674,-0.5190688698301135,-0.14463489564317422,2,-1.0
230,1,0,-0.07659730488769988,-1.5748359608939817,-0.4125805142395318,-0.4546814930040899,0.0943757176083273,-0.41449773728929373,-0.08027783464657033,0.35612371965373524,-0.041413718565162884,0.5079699952576933,-0.43587260609218414,-0.041413718565162884,-0.38122090818212195,0.45853170814746447,0.23558168015829103,3,-1.0
231,1,1,-0.4599405739693344,0.4900761382672228,0.14973195655789157,-0.15112146555854863,0.10050082535673718,-0.23711674403896976,0.6167929540042891,-0.1358083328468158,-1.5174338429984269,0.4153417998899054,0.026281444041330138,-1.5174338429984269,0.03010996252517639,-1.0239574624106476,0.16102454913743297,3,-1.0
232,1,1,0.8951333074355133,1.4561535736059084,0.600918918844973,0.09040892956787236,0.1365308709356189,-0.05435244972529001,0.8763712636487013,-0.21199782217880167,0.30980930585476635,-0.6231063576224196,0.10245255078299802,0.30980930585476635,-0.7533916495553742,-0.2655776154104115,-0.6030389904030274,3,1.0
233,1,1,-0.8700287222892226,-0.5625661971992043,-0.20652829921800706,-0.2934436670658954,0.09869932307779311,-0.359288903553415,0.09317448430144953,2.13194250235489,0.2757795736176305,-0.48975560100826915,-1.766291005734274,0.2757795736176305,0.5455209891925956,0.03203950959822713,0.17214189503521263,3,-1.0
234,1,1,0.6544293942912311,-0.26781715799334255,-0.2188341912159551,-0.23917144903284343,0.12932486181984257,0.04702975290176117,-0.09590980909151549,0.5495093383709254,-0.7291170388759606,-0.4154754864696529,-0.6046013866053005,-0.7291170388759606,-0.38988184680115506,0.06608241076476483,-0.943900341691528,2,1.0
235,0,1,-0.05876738539553082,-0.34236992823775625,-0.6339851569288493,-0.7128198973212972,0.10554503173778063,-0.4497274294461739,0.08494310493942617,0.626421561586449,-0.7445402662789022,-3.2907976208460497,-0.6698355296381492,-0.7445402662789022,0.545408402822734,0.045516992919135184,-1.1583179430596102,2,1.0
236,1,0,-0.7273893663518701,-0.046476202720728214,-0.42861026373797123,-0.5154663772011081,0.020874424627408638,-0.34164551584414776,0.11108211310255725,-1.0020340694350023,0.41517327971427653,0.8122057449572173,0.9771584527066655,0.41517327971427653,0.3686823427328032,0.11953150802275693,2.2536089275022464,2,-1.0
237,1,0,-0.6025799299066869,0.10940045472926312,-0.4312732735080698,-0.554937081225146,0.0835667039346628,-0.46382350018121077,0.3113889742934578,-1.3692567344953124,0.6952698500198281,0.31059274992469804,1.4448807448991656,0.6952698500198281,0.18702309707955939,-0.2696305137439046,0.058289941443081195,2,-1.0
238,1,1,-0.4421106544771654,0.37677726984181475,-0.04053873818430996,-0.12075933696072996,0.10446413037041417,-0.3743751941334751,0.07016286099584167,1.6349641014932188,-1.1411155534986626,-1.6336947885092497,-1.438463910590413,-1.1411155534986626,-0.4719039668374324,-0.6274820615339777,-0.5276705095107856,3,-1.0
239,1,1,1.537010409153599,-0.42012625669843856,-0.1972952986759998,1.0633617837604046,0.12860426090826493,-0.1606321632093738,-1.2122909464613243,-2.2159156758937577,0.6051768861036424,-0.7928013394945291,2.7143845247733043,0.6051768861036424,-0.4092304622250743,0.4634823937001199,-0.9825503055037335,2,1.0
240,1,0,-0.35296105701632013,-0.8061386432688327,3.5379568142577087,2.5237778326498037,-0.0969438244155345,4.726576912541461,0.5741115402515343,1.3543534173177645,1.0325372557783865,1.053002604251457,-1.2395470454583635,1.0325372557783865,0.7227905811579757,1.6978450003417198,-0.2473444636825875,2,1.0
241,1,0,-0.03202250615727725,1.0716388646937314,0.4308298665655193,0.6686547435200264,0.09257421532938323,-0.4108432435788961,-0.31307575859543046,1.620637447011014,-0.8136587326146119,0.04204121148187911,-1.4285612470153188,-0.8136587326146119,0.26574244883921755,0.7160001729493981,0.15230662750439236,2,-1.0
242,1,1,-0.38862089600065824,-0.9573573194021445,-0.48058449362665023,-0.3970542651289947,0.11671434586723396,-0.3992495166404592,-0.5245565740103215,-0.7315154876132043,0.41163361900282186,0.7183388823263958,0.6589750277570057,0.41163361900282186,-0.4119289043168356,-0.5299592366231862,0.722604643521463,3,1.0
243,1,0,-0.5847500104145178,-0.03050691983369631,-0.30499388060652166,0.3061315627509923,0.09581691943148257,-0.004274119751155262,-1.0013074334220522,1.3210054045760131,-1.5698980293865896,-1.5677831863639344,-1.2151929653927664,-1.5698980293865896,-1.3848744551007905,-1.5709913379413125,-1.7312377230795495,3,-1.0
244,1,1,-0.38862089600065824,1.8288309443854114,0.3398184341976915,0.07659418315945912,0.09779857193832107,-0.22010593206599385,0.416830248315572,0.41504740967245923,-0.4082337940407796,0.5345917052952214,-0.4880127054402093,-0.4082337940407796,0.24393847983564995,-0.2424806547286433,0.20573890590427266,2,-1.0
245,0,1,-0.27272641930155944,-0.19456480021945433,-0.47171008487970073,-0.3549140784504031,0.10626563264935826,-0.35918172681724775,-0.5927195186121897,0.5207248236944582,-1.5066804970629615,-0.1728191354277202,-0.5799181973496282,-1.5066804970629615,0.5590538913169434,-0.00927199995050071,-0.30917578429196135,2,-1.0
246,1,1,-0.5401752116840951,-1.846268477606358,2.928287989957306,1.8759939532934449,0.10266262809147009,0.2530863478994349,0.7191569861829633,-0.9653374917319938,-0.6539657985105569,0.45408634888470467,0.9327499175355051,-0.6539657985105569,0.429057774813844,-0.5580780556823944,0.22771723455113563,0,1.0
247,0,0,-0.9413484002578988,-0.8089496066638725,-0.5786965502384575,-0.2786421530568812,0.09581691943148257,-0.34164551584414776,-1.0591276507407736,-0.3595891549472634,-2.471084240013956,0.12838949291467464,0.2538015427454064,-2.471084240013956,-0.33431900653547664,-1.1827660207218156,-0.8984589419463461,2,1.0
248,1,0,0.33349084343218827,0.6838683618450191,-0.38475806327794393,-0.34574234989774555,-0.785117694972175,-0.4477341751463682,-0.32312497943607915,1.0744131606032998,0.23094020229166,-0.06658663800693239,-1.0301341888413782,0.23094020229166,0.050370790773927816,-0.18937656229555289,-0.34999105940720787,3,-1.0
249,1,1,-0.7541342455901238,0.6135097042470596,0.4217632027482095,0.9472714174403931,0.09761842171042664,1.3568075214882986,-0.5480586887319799,-1.500107039496717,1.1861494880525207,0.3981404909703081,1.6225151457091556,1.1861494880525207,0.23479189137563394,0.731472729818807,0.3285129309399613,2,-1.0
250,1,1,0.39589556165477996,1.1525677140049193,-0.17994097954604465,-0.3181128570809191,0.09761842171042664,-0.10243869036414265,0.25721954695869864,-0.5277496020156197,0.34215662510941636,0.21773239327472244,0.43262148761699726,0.34215662510941636,0.7679625334732026,-0.07300858376497531,-0.6731599365687747,1,1.0
251,1,1,-0.6293248091449404,1.0305658429630578,-0.6400031707808876,-0.5983548556515875,0.17832572380712164,-0.35076951799264433,-0.6500494186927144,-0.23203190532800788,-1.5618092697919597,0.5565366510465821,0.12270000444457184,-1.5618092697919597,2.9276056171098666,-0.6177641425985964,-0.5521760312837849,3,-1.0
252,1,0,-0.6025799299066869,-0.9762944496132755,-0.38973263588349105,-0.5141463189757283,0.058705972485234424,-0.46645399007540195,0.28914061824069154,-0.6865799633071131,-0.9621142090781322,0.045772348196118175,0.6081120264971691,-0.9621142090781322,0.6189857605859236,-1.0598447656351455,-0.6776101004819971,3,1.0
253,1,1,-0.14791698285637608,0.9748151034883984,0.07746409945558355,0.03712347913542131,0.19742164796392894,2.1668329839368368,-0.01050795818283667,-0.6393220688582526,-0.3389878226019939,-0.25820935834813163,0.5552056471934496,-0.3389878226019939,1.7653331290442964,1.8831002703192434,-0.7356837941730754,2,1.0
254,1,1,-0.6293248091449404,0.9321652567191698,0.3119169705578696,0.9449496716882911,0.10266262809147009,-0.38939857662926314,-0.6577471263499874,1.1166811971894546,0.10456333605543418,0.7175923887862626,-1.062491453592037,0.10456333605543418,-0.9712551966358799,-1.2592370090758533,-1.337178919518602,2,1.0
255,1,0,-0.45102561422324994,0.3125494405003107,-0.31554177241046166,-0.33390113869053417,0.08032399983256344,-0.41305318128008334,-0.12812663118836995,0.06880794327391004,-0.5698692707222726,-1.355008971841341,-0.17199601701903916,-0.5698692707222726,-0.5592885355405484,0.13944477512635123,0.4108261012147886,3,-1.0
256,1,1,-0.4153657752389118,0.4789910982424901,-0.4929748845349311,-0.4872730059065943,0.10050082535673718,0.04357679805393891,-0.3035822818764183,1.6482553843069616,-0.8918456218464216,-1.9638030232086683,-1.4476272350298092,-0.8918456218464216,0.500029845846142,-0.7231364446453606,0.994896380101557,3,1.0
257,1,1,-0.14791698285637608,-0.2562758335201946,0.8136114796414013,-0.252328376687992,0.1199570499693333,-0.08067482313505511,2.8879983762031642,0.7548340548696512,0.2230133330365021,0.4632325625847964,-0.7764728926032858,0.2230133330365021,0.3068422835527463,0.9968289626701765,0.3616726789026117,2,1.0
258,1,0,-0.5936649701606023,-1.346727147937718,-0.148291234648215,-0.5154663772011081,0.0943757176083273,-0.4179297227756919,1.4457590383907437,-1.338960428081635,0.661098604822698,0.7763521016533399,1.4046102188064464,0.661098604822698,0.3793554713124505,1.500049968889073,-0.0638196046463779,1,1.0
259,1,0,-0.6025799299066869,-0.4835517464626269,-0.5903037587312743,-0.4582338563662533,-5.747207188711449,-0.05042884920995083,-0.8056455909100437,-0.3771439533823561,-0.9935502973774132,0.3222625101100861,0.2721454957561885,-0.9935502973774132,3.079120493551906,-0.10119010988373821,0.17330598203032108,3,-1.0
260,0,0,-0.656069688383194,-0.09715143586127606,-0.6201893792690321,-0.5470429404203384,0.034565841947383685,-0.46567113391557174,-0.7126103772132272,0.3222686788705182,0.0348774758027088,-0.09867951299710019,-0.40561902852744797,0.0348774758027088,1.3065691133997184,1.3873990131349796,-0.6231538428813317,2,1.0
261,1,0,-0.35296105701632013,1.3045627531728334,-0.3634562087726906,-0.4365249691530325,0.045735156076837015,-0.46610916057642915,0.04800342965270733,1.328471087355428,0.34875144416280596,0.7571852710302898,-1.2206587373770568,0.34875144416280596,-0.6957344207881999,0.29780567350958037,0.9332030271794394,3,1.0
262,1,1,-0.2638114595554749,-1.8717621445930126,0.3614137930068899,0.5699779834599319,0.1195967495135445,0.21845311757861588,-0.3008517457241844,-0.1469131774940088,-0.8257629553765655,-0.211702347941944,0.037302580837933225,-0.8257629553765655,0.1785336163429144,1.0401451761136091,-0.6169705861613767,2,1.0
263,1,1,-0.45102561422324994,-1.3575469502684259,-0.5518545491009902,-0.4365249691530325,0.10662593310514708,-0.08962641053406534,-0.6995106867193784,0.08914942769895191,-1.933151644888609,-0.02967725973821702,-0.19122292233398416,-1.933151644888609,0.11839320981737662,0.3055542794553917,-0.7464120634339901,3,1.0
264,1,1,-0.2816413790476439,-1.0296960130652537,4.109564784899023,0.637476992294255,0.12356005452722148,1.24092617040106,4.184334311183247,0.5894845063623623,-0.3166119995926532,0.3514915756326518,-0.6386365916659168,-0.3166119995926532,-0.10400458201027787,-0.8855359665456691,0.21589245499939907,3,1.0
265,1,0,0.10170189003399062,0.044872607222635384,5.847592927715044,1.852775864241161,0.07527979345152001,1.4092588841969185,6.088677356754186,-0.38539230293567367,0.7149766181179431,0.8641049624329582,0.28079026463443474,0.7149766181179431,0.9319595555676597,-0.5881146733315897,-0.3441649772193943,3,-1.0
266,1,1,-0.317301218031982,-0.41813487861092585,0.4488418044799456,-0.3181128570809191,0.10410382991462536,-0.3187131891979328,2.2530927860630885,-1.5214966721260963,0.07106720707514709,-0.01323308960128509,1.6521384633018703,0.07106720707514709,-0.3731605262244422,1.2090548375015453,-0.7403571345243349,2,-1.0
267,0,0,0.6276845150529776,1.3588365239755693,-0.5005322512711516,-0.35758356110495687,0.09581691943148257,-0.34164551584414776,-0.6848197624448972,1.4578113930600534,0.45490568728532055,-0.27474234986629614,-1.314120153456606,0.45490568728532055,0.9387251830670953,0.5572819398448674,0.19706075251880034,2,1.0
269,0,1,-0.5847500104145178,1.5095947271551335,-0.6691659392295839,-0.5470429404203384,0.10230232763568128,-0.24616036363534094,-0.9660788932682718,0.6317809707836187,-1.528123630434155,0.16579909708608398,-0.6743426158840552,-1.528123630434155,-0.17663407629116215,-0.7942028444063768,-0.7128534972960111,3,1.0
270,0,0,-0.5223452921919262,0.17530766074753198,-0.5378998347504693,-0.6180902076636065,-0.3228522101951227,-0.34164551584414776,0.08584731103430213,-0.8336409022384104,1.5766045786563867,0.2904158517676266,0.7766372452141944,1.5766045786563867,-0.2590180029709497,0.5533863126354281,2.7415292768565003,2,1.0
