,C1,C4,C5,C6,C3_impute,C7_impute,C5`,T1prime,T2prime,T3prime,T4prime,T5prime,S1prime,S2prime,S3prime,Y1,Y2
361,38.0,0.027323200181012516,163685700.0,16666667.0,0.12,514.96,9.821141803577165,0.7844311377245509,0.05007766387076732,0.8913948431189811,1.2748091603053435,0.05007766387076732,0.007455731593662628,0.006150978564771668,0.009568188878533706,1,0
362,109.0,0.04162781832796953,19272409.0,5000000.0,-1.34,False,3.8544818,0.5836177474402731,0.0574215855766856,0.9003457643862682,1.713450292397661,0.0574215855766856,0.005680414917263522,0.0071622622869844405,0.012842677204247963,1,0
363,113.0,-0.04986259667304091,52816788.0,11916626.0,3.45,224.338,4.432193139232531,0.6141868512110726,0.0472311588746663,0.8932165103703197,1.628169014084507,0.0472311588746663,0.004107057293449244,0.012526524745020194,0.008898624135806695,0,0
364,85.0,0.007191348327184309,15704952.0,4000000.0,-0.95,130.0,3.926238,0.5617021276595745,0.050052872752908,0.8961931617906239,1.7803030303030303,0.050052872752908,0.004758547761720127,0.01163200563976031,0.011103278110680296,1,0
365,119.0,0.012849097356874246,19394430.0,6800000.0,-2.56,2.781,2.852122058823529,0.6253776435045317,0.06937966417910447,0.9114972014925373,1.5990338164251208,0.06937966417910447,0.008861940298507462,0.010727611940298507,0.012943097014925372,0,1
366,134.0,0.04014120345032836,17865715.0,5000000.0,-23.84,9.124,3.573143,0.583710407239819,0.05807120636017975,0.8866228828206014,1.7131782945736433,0.05807120636017975,0.008814379536812997,0.005876253024541998,0.012270998963014172,1,0
367,104.0,0.04110381750255497,81250000.0,28125000.0,-0.35,7.093,2.888888888888889,0.6781914893617021,0.06028092079594226,0.9342567303940694,1.4745098039215687,0.06028092079594226,0.0055598907530238,0.010632071790870074,0.013655872024970737,1,0
368,111.0,0.048222318623155534,42861675.0,13300000.0,0.21,144.235,3.222682330827068,0.526829268292683,0.05675033025099075,0.8880845442536328,1.8981481481481481,0.05675033025099075,0.0043857331571994715,0.009564068692206077,0.01130779392338177,0,1
369,154.0,0.038980954497562045,17901592.0,5000000.0,0.55,65.075,3.5803184,0.7070063694267515,0.04592457420924574,0.9032846715328468,1.4144144144144144,0.04592457420924574,0.00836374695863747,0.007147201946472019,0.01338199513381995,1,0
370,150.0,-0.029923216657979465,22353696.0,6300000.0,0.115,140.4,3.5482057142857144,0.6270627062706271,0.06109344803939904,0.899258150988093,1.5947368421052632,0.06109344803939904,0.0046755189826070695,0.01009912100243127,0.011221245558256966,0,1
371,124.0,-0.014063666503357754,14941729.0,4700000.0,0.58,38.596,3.1790912765957446,0.65875,0.05841790268019776,0.9029404111371324,1.5180265654648957,0.05841790268019776,0.004206782895307485,0.01249024199843872,0.00819672131147541,1,0
372,109.0,0.00944825402994243,50947467.0,4500000.0,0.17,417.326,11.321659333333333,0.6931818181818182,0.06212149018168471,0.8909891723251973,1.4426229508196722,0.06212149018168471,0.006056157093044595,0.01202055423013397,0.008166636080014682,1,0
373,147.0,-0.013351642245815755,10513164.0,4000000.0,-2.58,False,2.628291,0.5079365079365079,0.05987572961777443,0.9258143475804933,1.96875,0.05987572961777443,0.004518922990020712,0.008849557522123894,0.014686499717567313,1,0
374,77.0,0.033730030956829714,22615714.0,6000000.0,0.02,13.118,3.7692856666666668,0.6345454545454545,0.049071093794115984,0.8482127731661867,1.5759312320916905,0.049071093794115984,0.004856287763284206,0.005985657010559603,0.009543170139477102,1,0
375,104.0,0.012479814606479392,13691021.0,3250000.0,-0.83,24.012,4.212621846153846,0.6372881355932203,0.053296768808870874,0.9091451055204484,1.5691489361702127,0.053296768808870874,0.005484678669369262,0.015023250268272326,0.01132705377369739,1,0
376,71.0,0.030198862266011022,23257835.0,5566508.0,0.39,129.415,4.178173282064806,0.5130023640661938,0.0465553235908142,0.9129436325678497,1.9493087557603688,0.0465553235908142,0.005741127348643006,0.009603340292275574,0.009498956158663883,1,0
377,485.0,0.0012337806712595888,26458778.0,8700000.0,0.28,152.268,3.0412388505747128,0.6188870151770658,0.05489937314417684,0.8942923127680633,1.6158038147138964,0.05489937314417684,0.005872649290663148,0.010095677994061365,0.014450676344440779,1,0
378,110.0,-0.011466887047280744,33500000.0,18000000.0,-0.42,278.593,1.8611111111111112,0.5878003696857671,0.04321080270067517,0.8844711177794449,1.70125786163522,0.04321080270067517,0.006826706676669167,0.0086271567891973,0.009602400600150038,0,0
379,451.0,-0.009227861539718062,24639622.0,5000000.0,-1.11,0.325,4.9279244,0.6646706586826348,0.05138172308997102,0.9059297476853488,1.5045045045045045,0.05138172308997102,0.0071383136617428795,0.005654109831083469,0.010248074068838786,1,0
380,54.0,0.011375196425691042,127655429.0,30000000.0,1.97,2882.4,4.255180966666667,0.6666666666666666,0.04942339373970346,0.8986335885260199,1.5,0.04942339373970346,0.008237232289950576,0.010756856284523695,0.009593952902413024,0,1
381,119.0,0.0016242938701320053,44106658.0,6619654.0,0.19,94.071,6.662985406790144,0.6569506726457399,0.05593048759912266,0.9205331533659524,1.522184300341297,0.05593048759912266,0.004471064619537709,0.007508014172431247,0.00927956807828581,0,1
382,133.0,0.016234824406075828,28899947.0,6000000.0,0.25,48.539,4.816657833333333,0.56957928802589,0.06871743984123047,0.8845199702307119,1.7556818181818181,0.06871743984123047,0.0038451997023071197,0.010915405606549243,0.029397171917638302,0,1
383,84.0,0.04752158094846331,74890038.0,10200000.0,0.0,103.678,7.342160588235294,0.7053571428571429,0.05095620756244939,0.9191428393446708,1.4177215189873418,0.05095620756244939,0.004360555659378309,0.006727714445897963,0.009032579580140783,0,1
384,89.0,-0.045963193905305004,32391461.0,6250000.0,-3.63,False,5.18263376,0.6699029126213593,0.06433368681512902,0.9036762106751502,1.4927536231884058,0.06433368681512902,0.00335807705903146,0.010781194768469424,0.013785790031813362,0,0
385,103.0,-0.005204730567745611,24563183.0,5350000.0,-2.56,7.832,4.5912491588785045,0.6210526315789474,0.06328140026928256,0.9128678592036931,1.6101694915254237,0.06328140026928256,0.01250240430852087,0.0051933064050779,0.012117714945181766,1,0
386,184.0,-0.002084846074433473,25398826.0,6600000.0,1.02,644.161,3.84830696969697,0.5418326693227091,0.044262853251617294,0.8791283622744297,1.8455882352941178,0.044262853251617294,0.005107252298263534,0.004766768811712632,0.012257405515832482,0,1
387,147.0,0.011934978076666231,39741120.0,6000000.0,-6.85,113.695,6.62352,0.7962962962962963,0.0614953852535518,0.8659649486674271,1.255813953488372,0.0614953852535518,0.004822150782951363,0.015347920771544125,0.009592450482215078,1,0
388,199.0,0.030198862266011022,25155448.0,5000000.0,0.02,97.969,5.0310896,0.6825053995680346,0.060700389105058365,0.8900389105058366,1.4651898734177216,0.060700389105058365,0.003035019455252918,0.010428015564202335,0.012840466926070038,1,0
389,158.0,-0.02226088431474113,65634353.0,24000000.0,2.5,209.433,2.7347647083333335,0.6934306569343066,0.049784625579854205,0.9118621603711067,1.4421052631578948,0.049784625579854205,0.0044731610337972166,0.011100066269052352,0.011762756792577865,1,0
390,129.0,0.05047290772158079,26684018.0,5500000.0,-0.2,24.204,4.851639636363636,0.6164079822616408,0.047045066114959073,0.9071692003238284,1.6223021582733812,0.047045066114959073,0.003867949986507151,0.01709094180084555,0.010974183682648197,0,1
391,1331.0,-0.012649890726914682,101485198.0,22727273.0,0.34,4832.432,4.465348658415816,0.6434359805510534,0.04827910869337797,0.8585626111517941,1.5541561712846348,0.04827910869337797,0.005387592844439795,0.017208913066220317,0.014070509467517523,1,0
392,37.0,0.016999659979245296,30911322.0,7500000.0,-0.86,59.558,4.1215096,0.621342512908778,0.058447610171748106,0.9181866595659699,1.6094182825484764,0.058447610171748106,0.005125815470643057,0.007256024497403808,0.012847823192650779,0,1
393,69.0,-0.014457302664450278,16098500.0,9465000.0,0.07,300.69,1.7008452192287375,0.6413255360623782,0.0445046439628483,0.8887383900928792,1.5592705167173253,0.0445046439628483,0.00380546955624355,0.00980392156862745,0.01019091847265222,0,1
394,174.0,0.04916280160245258,54719860.0,13333334.0,-0.19,79.244,4.103989294800535,0.7044410413476263,0.05235212385867408,0.9030369194124652,1.4195652173913043,0.05235212385867408,0.0055577610162763,0.01002381897578404,0.014589122667725288,1,0
395,227.0,0.030940585942283706,45259684.0,6000000.0,-0.02,310.295,7.543280666666667,0.711340206185567,0.05075006048874909,0.8412775223808372,1.4057971014492754,0.05075006048874909,0.006169852407452214,0.009073312363900314,0.011553351076699733,0,1
396,690.0,0.019538152328012624,37024842.0,11426315.0,0.14,1098.7,3.240313434383701,0.6817288801571709,0.04289633942314127,0.87164558656227,1.4668587896253602,0.04289633942314127,0.004349862812019005,0.010975038479555645,0.008432041758682996,0,1
397,138.0,0.053363823247533915,30411122.0,6444100.0,0.14,51.35,4.71921944103909,0.670487106017192,0.06320858834152704,0.9425102839369921,1.4914529914529915,0.06320858834152704,0.006120196648941507,0.008929467241898264,0.013645028594361393,0,1
398,63.0,0.013148883711569307,25659470.0,5000000.0,-42.59,2.343,5.131894,0.5625,0.06443785386896737,0.8829873281207873,1.7777777777777777,0.06443785386896737,0.005122674575357239,0.007144782960366676,0.011054192504718252,1,0
399,171.0,-0.019461930180780088,59510706.0,6200000.0,-0.6,67.202,9.598500967741936,0.5460992907801419,0.049827850038255544,0.8987184391736802,1.8311688311688312,0.049827850038255544,0.0031560826319816373,0.0065990818668706965,0.008416220351951033,0,1
402,84.0,-0.03994798366381734,11928946.0,5150000.0,0.68,171.253,2.316300194174757,0.6891025641025641,0.05191550304332259,0.9046425587778971,1.4511627906976745,0.05191550304332259,0.0048931853443131635,0.004177109440267335,0.017066475713092253,1,0
403,118.0,0.016234824406075828,93850951.0,38000000.0,-0.28,219.3,2.4697618684210525,0.6240963855421687,0.051343136449519426,0.9191653659738767,1.6023166023166022,0.051343136449519426,0.003614556806046168,0.007475560667050029,0.006900517538815411,0,1
404,84.0,-0.02445763809442177,18877922.0,5775000.0,-5.505,13.535,3.2689042424242425,0.5311827956989247,0.052145274906229985,0.9030280852620987,1.8825910931174088,0.052145274906229985,0.004482663983167139,0.01235019668831763,0.010429054981245998,1,0
405,110.0,-0.009283825646421207,16886928.0,5400000.0,-0.28,648.447,3.1272088888888887,0.6131386861313869,0.044906900328587074,0.8950346841913107,1.630952380952381,0.044906900328587074,0.006024096385542169,0.00547645125958379,0.011683096020445418,1,0
406,84.0,0.028909796042798735,12487898.0,4000000.0,-2.47,False,3.1219745,0.5807692307692308,0.05879882402351953,0.9227215455690886,1.7218543046357615,0.05879882402351953,0.00629987400251995,0.007839843203135938,0.013579728405431892,1,0
407,37.0,-0.03730202283411388,21803031.0,7142857.0,0.16,264.544,3.052424401048488,0.7021857923497268,0.04617943449760297,0.8770179043146463,1.424124513618677,0.04617943449760297,0.004696213677722336,0.0021524312689560707,0.008707562860776832,0,1
408,127.0,-0.014457302664450278,29809571.0,6300000.0,-2.11,64.062,4.731677936507936,0.6098807495741057,0.055185959576759806,0.9165557878730279,1.6396648044692737,0.055185959576759806,0.003167965532535006,0.007286320724830514,0.011594753849078121,0,1
409,70.0,-0.03023471691106464,17341239.0,3740000.0,6.98,128.894,4.6366949197860965,0.6192893401015228,0.047153198982586575,0.8982586577969086,1.6147540983606556,0.047153198982586575,0.005087067110154568,0.007434944237918215,0.01428291919389552,0,1
411,77.0,0.03753148264365503,141663369.0,44444444.0,-1.29,2766.6,3.1874258343742583,0.5787728026533997,0.0633315593400745,0.896953166577967,1.7277936962750717,0.0633315593400745,0.008781266631186802,0.012174028738690792,0.013238424693986162,1,0
412,237.0,0.014041837854611824,347629277.0,71428572.0,0.0,5126.0,4.866809839065521,0.7415865384615384,0.05448523912966063,0.861970727538193,1.3484602917341977,0.05448523912966063,0.006588084469926285,0.015918236530038102,0.011039492895552153,0,1
413,736.0,-0.05334674288233361,53788232.0,10000000.0,2.33,769.9,5.3788232,0.7230320699708455,0.044966699189750985,0.8290841216646163,1.3830645161290323,0.044966699189750985,0.006702583464132694,0.014253595214864464,0.012132524498366775,1,0
414,91.0,0.012394383117309374,120289770.0,11650000.0,0.08,92.641,10.325302145922747,0.6495263870094723,0.06200953252130374,0.9026045929420827,1.5395833333333333,0.06200953252130374,0.004910692792836166,0.005921717779596553,0.011939723653170286,0,1
415,293.0,0.014589883564370135,23474619.0,7500000.0,0.14,184.139,3.1299492,0.6521739130434783,0.0615625980545968,0.9145905240037653,1.5333333333333334,0.0615625980545968,0.00671477878882962,0.012362723564480703,0.013743332287417634,0,1
416,92.0,0.0043540380024049185,39945313.0,14600000.0,0.0,243.491,2.7359803424657536,0.6690997566909975,0.06679730765953822,0.8894947601601773,1.4945454545454546,0.06679730765953822,0.005623242736644799,0.011331686120814519,0.024622987134702224,0,1
417,103.0,0.02877508481350393,30603664.0,11900000.0,-322.55,210.677,2.5717364705882355,0.6144366197183099,0.05889811703544031,0.9071197616179547,1.6275071633237823,0.05889811703544031,0.006403347492550561,0.00786153553540861,0.012489697584479808,1,0
418,80.0,0.029424861508276945,21118970.0,7000000.0,-22.4,1.138,3.0169957142857142,0.6148409893992933,0.055994641661085066,0.9079705291359679,1.6264367816091954,0.055994641661085066,0.004554588077695914,0.011118553248492967,0.008573342263898191,1,0
419,92.0,0.006842770621949718,59763933.0,27500000.0,0.77,165.001,2.1732339272727272,0.5964125560538116,0.06324559742473017,0.9033327021397463,1.6766917293233083,0.06324559742473017,0.005112668055292559,0.007100927854572997,0.007100927854572997,0,1
420,145.0,0.011457396454871963,31021778.0,11672000.0,0.11,225.768,2.6577945510623713,0.5908045977011495,0.054731832326560495,0.8886143144792239,1.6926070038910506,0.054731832326560495,0.007321984257733846,0.012264323631704191,0.01070840197693575,1,0
421,65.0,-0.001870803276098693,24179971.0,7100000.0,-0.86,False,3.405629718309859,0.6326530612244898,0.05730703525392142,0.9201739400528033,1.5806451612903225,0.05730703525392142,0.004037894082932133,0.009939431588756018,0.011803075011647771,0,1
422,112.0,0.0039523620200359166,27228480.0,7000000.0,-0.46,237.331,3.889782857142857,0.6073298429319371,0.04748462546627684,0.8919245891722956,1.646551724137931,0.04748462546627684,0.004536747656013711,0.009980844843230164,0.00937594515576167,0,1
423,70.0,-0.08287206810309786,11568466.0,3000000.0,-786.239,9.168,3.856155333333333,0.5558659217877095,0.04378244188670729,0.8652674339878131,1.7989949748743719,0.04378244188670729,0.005754908598510494,0.006431956668923494,0.011961182577296321,1,0
424,108.0,-0.03087689769993485,87621435.0,40000000.0,2.81,273.623,2.190535875,0.636568848758465,0.0563368204424627,0.905333561996227,1.570921985815603,0.0563368204424627,0.009689590121762992,0.011233064654433201,0.015691991082147146,0,1
425,112.0,0.050248012316791976,249251500.0,34000000.0,-0.7,2843.0,7.330926470588235,0.7127991675338189,0.0478489611081513,0.8744006393180608,1.402919708029197,0.0478489611081513,0.00616009589770911,0.0226092168353756,0.00655966968566862,1,0
426,578.0,-0.03497935148670359,24792293.0,10000000.0,-9.66,133.839,2.4792293,0.6189801699716714,0.047578813962084805,0.8798648149126049,1.6155606407322654,0.047578813962084805,0.001953846966256535,0.00823784126313566,0.008924328035063631,1,0
427,100.0,0.007191348327184309,20191521.0,5500000.0,-1.01,1.885,3.6711856363636364,0.6597938144329897,0.044424620874219445,0.8811775200713649,1.515625,0.044424620874219445,0.0046387154326494205,0.008920606601248885,0.007493309545049063,1,0
428,119.0,0.030329681116254243,55631079.0,9000000.0,-0.25,53.851,6.181231,0.6351118760757315,0.047873728150273936,0.8993608139838247,1.5745257452574526,0.047873728150273936,0.005804852595877903,0.007826767545003914,0.010109574745630056,0,1
429,105.0,0.04882583331660598,92215295.0,42000000.0,-0.16,37.755,2.195602261904762,0.6943907156673114,0.054357366771159876,0.8807523510971786,1.4401114206128134,0.054357366771159876,0.004576802507836991,0.011786833855799372,0.011724137931034483,0,0
430,206.0,0.017130780284440303,11424209.0,3025000.0,-5.6,2.584,3.7765980165289257,0.6866028708133971,0.054715562609639966,0.8843037340238911,1.456445993031359,0.054715562609639966,0.005012112605463203,0.011694929412747473,0.011360788572383259,1,0
431,16.0,0.03093035333965312,10781579.0,10750000.0,0.0,False,1.002937581395349,0.5829383886255924,0.04303554274735831,0.9490874159462056,1.7154471544715446,0.04303554274735831,0.0038424591738712775,0.007492795389048991,0.015754082612872238,1,0
432,214.0,0.03128352766228791,7161923.0,3125000.0,-6.91,52.244,2.29181536,0.6013513513513513,0.04063735177865613,0.8090415019762845,1.6629213483146068,0.04063735177865613,0.002717391304347826,0.006422924901185771,0.011240118577075098,1,0
433,121.0,-0.019500882747040826,25399265.0,7692308.0,-0.06,33.28,3.301904317923827,0.6624087591240876,0.04853940029819427,0.8521177315147165,1.5096418732782368,0.04853940029819427,0.004859462145894306,0.010271135899276604,0.008780164559059032,0,0
434,139.0,0.036866889518440776,19500000.0,2500000.0,-1.51,10.68,7.8,0.7018072289156626,0.047554771051811856,0.8882774374415948,1.4248927038626609,0.047554771051811856,0.0041532551136953585,0.006749039559754958,0.009448655383656942,1,0
435,638.0,0.0012337806712595888,21287580.0,6820000.0,-1.12,1.17,3.1213460410557183,0.5965250965250966,0.05858439201451906,0.9104900181488204,1.6763754045307444,0.05858439201451906,0.007767695099818512,0.008421052631578947,0.012849364791288566,1,0
436,92.0,-0.0173493970743838,21799183.0,5350000.0,0.41,64.941,4.074613644859813,0.5546995377503852,0.04950495049504951,0.9054850270303104,1.8027777777777778,0.04950495049504951,0.005770515701876936,0.01190548502703031,0.0114802891332078,1,0
437,93.0,0.00895365761153808,14316371.0,3437500.0,-1.94,27.499,4.164762472727273,0.6080402010050251,0.057430209606165995,0.9074161105367046,1.6446280991735538,0.057430209606165995,0.00498167120970016,0.007613497509164395,0.009211392048124824,1,0
438,85.0,0.04882583331660598,55071499.0,9000000.0,0.26,75.517,6.119055444444444,0.7606635071090048,0.052797955340328225,0.8506860371267151,1.3146417445482865,0.052797955340328225,0.003161151466236212,0.005111649179445789,0.007398439601829432,1,0
439,120.0,0.03306440470784555,24507307.0,5200000.0,-0.55,37.076,4.712943653846154,0.6085790884718498,0.06107244387805117,0.9057935496519949,1.6431718061674008,0.06107244387805117,0.005489657876678757,0.0073522203705519065,0.02058621703754534,0,1
440,92.0,0.012946018279928658,21747659.0,7000000.0,-0.55,0.933,3.1068084285714286,0.6090225563909775,0.060842869104102706,0.9125034886966229,1.6419753086419753,0.060842869104102706,0.007954228300307006,0.008233324030142338,0.013675690761931342,1,0
441,163.0,0.03093035333965312,10177219.0,5000000.0,-70.0,1.748,2.0354438,0.7412587412587412,0.05562273276904474,0.8618500604594922,1.349056603773585,0.05562273276904474,0.0058444175735590485,0.012494961708988311,0.013905683192261185,1,0
442,111.0,0.018573387615092914,62012694.0,16909375.0,-0.49,151.691,3.6673557715764185,0.7112860892388452,0.044008001454809965,0.8651573013275141,1.4059040590405905,0.044008001454809965,0.00563738861611202,0.009819967266775777,0.01000181851245681,0,1
443,113.0,0.03753148264365503,30624996.0,6250000.0,0.66,119.44,4.89999936,0.6897133220910624,0.05239864495683532,0.8995191782318872,1.449877750611247,0.05239864495683532,0.004207190470986778,0.00639274396240848,0.008960769314828981,1,0
444,175.0,-0.010683512670571821,36304118.0,9230800.0,0.89,13.427,3.932933006889977,0.7150537634408602,0.05962877030162413,0.8970417633410673,1.3984962406015038,0.05962877030162413,0.004292343387470998,0.009222737819025523,0.010962877030162414,1,0
445,128.0,0.03619158726309408,25860270.0,7000000.0,-10.6,0.088,3.6943242857142855,0.6260162601626016,0.05556372188740261,0.8948993091283257,1.5974025974025974,0.05556372188740261,0.006320740849625165,0.006761722769366456,0.017051300896663235,0,0
446,84.0,0.024346162290600812,27139440.0,3500000.0,-0.96,3.97,7.754125714285714,0.6219512195121951,0.053558676505593907,0.9046655558200428,1.607843137254902,0.053558676505593907,0.007379195429659605,0.005117829088312306,0.01297310164246608,1,0
447,88.0,0.008901471474528345,27913000.0,25000000.0,2.46,1351.788,1.11652,0.6416083916083916,0.045872179435211456,0.8614376435616808,1.55858310626703,0.045872179435211456,0.0059451425483042835,0.009323064450749898,0.009863531955141197,0,1
448,71.0,0.036830796877746964,82912526.0,34000000.0,-1.76,752.0,2.438603705882353,0.6354992076069731,0.059711247103558907,0.9217515299150377,1.57356608478803,0.059711247103558907,0.005882003446022221,0.010159824134038382,0.013189947121383163,1,0
449,124.0,-0.02888526608696547,159727692.0,14684000.0,-0.1,5.189,10.877669027512939,0.6795918367346939,0.0537508249615018,0.9137640243455305,1.4714714714714714,0.0537508249615018,0.005499743345310552,0.005866392901664589,0.01253941482730806,0,1
450,87.0,-0.017606702228987723,122580623.0,50000000.0,-0.64,827.07,2.45161246,0.6100456621004566,0.055666949872557346,0.9093967714528463,1.6392215568862276,0.055666949872557346,0.00356839422259983,0.014783347493627868,0.012982158028887001,1,0
451,105.0,0.04109396667393358,66601444.0,6200000.0,-0.19,118.597,10.742168387096774,0.6724137931034483,0.05030367045154476,0.9222999735938738,1.4871794871794872,0.05030367045154476,0.005347240559809876,0.009308159493002377,0.01194877211513071,0,1
452,94.0,-0.06729617762554349,60015700.0,7500000.0,0.4,208.617,8.002093333333333,0.7099391480730223,0.05083659665361338,0.9018867924528302,1.4085714285714286,0.05083659665361338,0.0034887860448558207,0.006265574937700249,0.008116767532929869,0,1
453,108.0,-0.04827221695211025,65054798.0,15400000.0,0.01,390.088,4.2243375324675325,0.75,0.04924896982586734,0.8678053967831982,1.3333333333333333,0.04924896982586734,0.007776153130400107,0.008307855908547122,0.009836501395719793,1,0
454,197.0,0.0027305272904325772,50000000.0,28000000.0,0.0,87.92,1.7857142857142858,0.5904,0.0327258726899384,0.8203285420944558,1.6937669376693767,0.0327258726899384,0.005069301848049281,0.007058521560574948,0.005325975359342916,0,1
455,94.0,0.0066801557600190105,17232876.0,6000000.0,-1.58,14.562,2.872146,0.7297297297297297,0.048259277477182054,0.8753894080996885,1.3703703703703705,0.048259277477182054,0.004700224080450347,0.009619063234410013,0.006503798436902224,1,0
456,105.0,0.03576920961214603,346248461.0,50000000.0,0.11,1546.863,6.92496922,0.5569334836527621,0.05024113873671396,0.894086248068549,1.7955465587044535,0.05024113873671396,0.004167251954862575,0.008568619188088215,0.011190710305754553,0,1
457,100.0,0.053257908057799265,31832864.0,13500000.0,0.53,356.697,2.357989925925926,0.5549132947976878,0.05333333333333334,0.898401559454191,1.8020833333333333,0.05333333333333334,0.0037426900584795323,0.008966861598440545,0.010838206627680312,1,0
458,38.0,0.027323200181012516,45148986.0,9000000.0,0.27,162.974,5.016554,0.7381818181818182,0.039202433254477864,0.9106680184747099,1.354679802955665,0.039202433254477864,0.005857834854117382,0.013292779092035597,0.011490368367691788,1,0
459,122.0,-0.0514494247729166,31706936.0,5250000.0,-4.23,62.025,6.039416380952381,0.584493041749503,0.05124068525773988,0.9191826073596067,1.7108843537414966,0.05124068525773988,0.004225243911807636,0.009526004455711761,0.011523392486748099,1,0
460,107.0,-0.022729584801688796,24573012.0,8823529.0,0.32,332.813,2.784941489963936,0.6530612244897959,0.04219516319972941,0.8880432944359885,1.53125,0.04219516319972941,0.005665482834432606,0.008117706747843734,0.0075257906308134614,1,0
461,77.0,0.00693492115391497,23929223.0,6000000.0,-57.8,4.735,3.9882038333333334,0.5714285714285714,0.058172879967226546,0.9018844735764031,1.75,0.058172879967226546,0.0030725112658746417,0.0061450225317492835,0.009832036050798854,1,0
462,145.0,0.00665261116999354,28928301.0,3750000.0,-0.6,19.937,7.7142136,0.5174013921113689,0.048856145792943,0.8817371074059713,1.9327354260089686,0.048856145792943,0.003780535091120589,0.011729352462194649,0.011535478867778209,1,0
463,96.0,-0.030450897308127382,21256253.0,10000000.0,0.46,174.342,2.1256253,0.6521739130434783,0.04833863556026865,0.9076528808766349,1.5333333333333334,0.04833863556026865,0.005125486037469071,0.009013785790031814,0.01714386709084482,1,0
464,134.0,0.005649853106774685,17566754.0,8700000.0,1.83,333.408,2.0191671264367814,0.43991416309012876,0.041933842239185753,0.8804071246819338,2.273170731707317,0.041933842239185753,0.004987277353689567,0.008651399491094147,0.007837150127226463,0,1
465,165.0,-0.012548144912838632,16529395.0,3850000.0,-1.71,7.881,4.2933493506493505,0.5835694050991501,0.057729941291585124,0.9076973255055447,1.7135922330097086,0.057729941291585124,0.006414437921287236,0.011959121548162643,0.009784735812133072,1,0
466,90.0,0.00665261116999354,25633237.0,7700000.0,-1.4,3.663,3.328991818181818,0.5704697986577181,0.050905843327379435,0.9105639193671855,1.7529411764705882,0.050905843327379435,0.005996427660117377,0.009186016841030875,0.010461852513396274,0,0
467,106.0,0.021872903944552987,40306928.0,15000000.0,-0.73,479.677,2.6871285333333335,0.6443594646271511,0.05713652154630793,0.9016926602113977,1.5519287833827893,0.05713652154630793,0.00724369872126543,0.013452583339492941,0.013009091581048118,1,0
468,157.0,0.047434548648868174,21849072.0,6000000.0,0.83,289.997,3.641512,0.6197604790419161,0.05258148941232453,0.8840114204139901,1.6135265700483092,0.05258148941232453,0.006661908160837497,0.009754936949797764,0.015703069236259814,0,1
469,67.0,-0.045154848496691075,23887444.0,10300000.0,0.14,4.729,2.3191693203883497,0.6260162601626016,0.03539649946220788,0.8890192627358952,1.5974025974025974,0.03539649946220788,0.003911215410188716,0.0065512858120661,0.008115771976141587,0,1
470,214.0,0.03382320623002174,23187708.0,4300000.0,0.78,98.939,5.392490232558139,0.6160220994475138,0.049492002816618044,0.9066492304597124,1.6233183856502242,0.049492002816618044,0.0058344230962679815,0.007846293129463836,0.015390805753948295,0,1
471,238.0,0.04541489706610886,19023887.0,8333333.0,-0.63,46.981,2.2828665313146614,0.6815789473684211,0.043664996420901936,0.8382247673586256,1.4671814671814671,0.043664996420901936,0.004831782390837509,0.00733715103793844,0.009305654974946313,0,0
472,177.0,0.029424861508276945,43034042.0,9000000.0,0.36,228.268,4.781560222222223,0.5850144092219021,0.06057642524305356,0.9065178622792384,1.70935960591133,0.06057642524305356,0.005637691997929011,0.008456537996893517,0.012253350975090605,0,0
473,61.0,0.00684137614730739,9130845.0,2641207.0,-0.25,59.276,3.4570728458617594,0.6244635193133047,0.04512135526958788,0.9095129499918554,1.6013745704467355,0.04512135526958788,0.003827985013845903,0.006189933213878482,0.011402508551881414,0,1
474,293.0,0.04752158094846331,16978700.0,4500000.0,0.21,175.482,3.7730444444444444,0.6732673267326733,0.05719380057605267,0.9209984912906323,1.4852941176470589,0.05719380057605267,0.005623371279659855,0.007886435331230283,0.012824029625565767,0,1
475,99.0,0.012946018279928658,29832927.0,10000000.0,0.0,False,2.9832927,0.5690140845070423,0.06080535364024461,0.9183108341986846,1.7574257425742574,0.06080535364024461,0.004038306218991578,0.009922695280950732,0.015345563632167993,1,0
476,86.0,-0.00900122191999983,11360834.0,4334000.0,-0.02,70.245,2.621327641901246,0.6474164133738601,0.04661921708185053,0.8844602609727165,1.5446009389671362,0.04661921708185053,0.004033214709371293,0.009727164887307236,0.012336892052194542,0,0
477,628.0,0.02181132592841911,22384097.0,5500000.0,-0.32,107.771,4.069835818181819,0.6139359698681732,0.05447026949950093,0.9211464423214031,1.6288343558282208,0.05447026949950093,0.00520461999144446,0.009696278340225297,0.012762013403678883,1,0
478,144.0,0.006072283079279064,17340933.0,6818182.0,0.67,30.013,2.5433367721776863,0.5797101449275363,0.06320113762047717,0.9046452836151051,1.725,0.06320113762047717,0.005293095275714963,0.01271922894612103,0.012008216147890662,1,0
479,71.0,-0.032698903758153694,9234270.0,2000000.0,-0.25,False,4.617135,0.3954802259887006,0.05136044023234485,0.9180678691531642,2.5285714285714285,0.05136044023234485,0.005197187404463467,0.007031488841332926,0.012534393151941303,0,0
